"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"YGR205W",76.2838844369403,0.650127203727418,0.248773131837825,12.8506323562721,0.00162002098173077,0.00331197684008151
"YGR220C",107.506143644214,0.668803876849742,0.259556353745314,12.8134423591557,0.00165042709422751,0.00337290144605335
"YMR225C",73.9844579982415,1.11202822786,0.309802395882878,12.7937208624943,0.00166678204394174,0.00340507618877868
"YLL031C",124.668665580619,-1.05210690193687,0.292882693608355,12.7872661025117,0.00167217007289179,0.00341421567523709
"YMR134W",35.703119032122,0.423654084079968,0.324936878107368,12.7868936243035,0.00167248152534949,0.00341421567523709
"YGL202W",161.371589438355,0.611030477143074,0.25753697966163,12.7854898446882,0.00167365583515549,0.00341536141305906
"YBL032W",44.1719160401181,0.878608646721184,0.29639972217458,12.7543744660059,0.00169989765443985,0.0034676418282257
"YPL147W",74.9327106475853,-0.351341637948962,0.227363476190825,12.7486795259474,0.00170474496006719,0.00347625701776511
"YBR065C",67.8256664144889,-0.704629297163485,0.260398711275973,12.7447237235511,0.00170812011392634,0.00348186504013306
"YJL171C",408.510932239925,-0.519167552417066,0.328878436799252,12.7429716586779,0.00170961713817688,0.00348364194469033
"YJR035W",112.888729847756,-0.636383705230529,0.226094573057102,12.7330732963296,0.0017180993157351,0.00349964580912623
"YEL028W",13.261737228356,-1.72353964436742,0.518552737893276,12.7135870323967,0.00173492079799072,0.00353261833538243
"YDL177C",13.9103898980127,0.377837450993708,0.518726692105319,12.7106360859669,0.00173748251656699,0.0035365418705863
"YBL046W",39.5111354189979,-0.6469809570214,0.285042213014294,12.7033520655368,0.00174382198283391,0.00354814911116425
"YML016C",165.113816124505,-0.290259079185211,0.184933882251227,12.6933060181532,0.00175260327783117,0.00356471444351859
"YBR222C",277.115660429666,-0.837692069968612,0.235870511582162,12.6616728208756,0.0017805438806225,0.00362022261275473
"YML080W",20.9702418592585,-0.77301403132488,0.400993679451135,12.6490727179358,0.0017917968085076,0.00364177308288794
"YLR028C",219.809865165051,0.27543061095409,0.180267311316849,12.6459598190452,0.00179458782112789,0.00364611551841849
"YDR336W",41.823959226333,1.00882606599969,0.318224938844287,12.633891305058,0.0018054495635524,0.00366684634289115
"YPL040C",85.4719313606018,-0.62301733543299,0.236568844027596,12.6278795123494,0.00181088472248315,0.00367654474816093
"YPL221W",435.932448267624,-0.912221868520941,0.265645332355372,12.5958758448509,0.00184009528674903,0.0037344884672054
"YPR165W",462.790147067547,0.216586945783446,0.150578546330056,12.5937225506677,0.00184207748686126,0.00373714991963004
"YLL034C",43.1241834523531,0.572534392778143,0.312096604257956,12.5899778236303,0.0018455297564896,0.00374279078027068
"YKR074W",48.2916372488256,0.931621128768919,0.297753356252458,12.5693149977364,0.00186469552074612,0.00378028338649077
"YGR025W",16.4917690906287,0.528975530937354,0.406882740166321,12.5666480453286,0.00186718370645008,0.00378257470132123
"YNCK0013W",78.9921202480309,-0.307688193149769,0.37246196052816,12.5673125885977,0.00186656339732924,0.00378257470132123
"YBR255C-A",78.47798332762,0.838514456711207,0.237709054641078,12.5602633982252,0.00187315388527261,0.00379328982001225
"YNL187W",13.5342087598206,-1.72477018710591,0.510229396583938,12.5590850894681,0.00187425778723823,0.00379414612380238
"YNL001W",70.0149688813837,1.09608658699626,0.331443415482188,12.5536676960309,0.00187934146511888,0.00380305532225836
"YER008C",325.484646818872,0.816658799373395,0.346945980144431,12.5471252841018,0.00188549924432001,0.00381413082429439
"YDR213W",56.2394873959937,-0.65249701807568,0.270390414489009,12.5438757817342,0.00188856520148357,0.0038189461841978
"YHR117W",101.788844157755,0.552413175270717,0.206963395994407,12.5415808961585,0.001890733465745,0.00382194344617758
"YJL070C",90.868113026942,-0.155334189205919,0.231421195613048,12.5357648398787,0.00189623977423807,0.0038316836352123
"YKR027W",42.7347418600253,-1.18450042607525,0.373529425826448,12.5316671539604,0.00190012885444527,0.00383815005370362
"YNL212W",236.462675129118,-0.287522995483021,0.191819288378215,12.53040528722,0.00190132808742547,0.00383918041864707
"YGR207C",105.236907530181,0.746373327240742,0.227450462874952,12.5196467656834,0.00191158338524514,0.00385848950695677
"YPR198W",50.8768699346128,-1.02171761694446,0.328572505449129,12.5185593568785,0.0019126230041444,0.00385918969796757
"YNL156C",197.727988627603,-0.501676430730889,0.190711269534809,12.5171323224589,0.00191398818055427,0.0038605460368819
"YNL009W",37.6437710824168,-0.89008167110288,0.323657695592102,12.511262795779,0.00191961353340174,0.00387049113086539
"YPL266W",91.3454531651911,-0.703291233423743,0.26563093623284,12.5085583459835,0.00192221103842539,0.00387432622831687
"YNL245C",45.9692693345814,0.891371504241236,0.28354194699872,12.5010587333336,0.00192943248859321,0.00388747500685453
"YHL011C",61.5033124477613,-1.23433880052232,0.35082314775566,12.4984055398712,0.0019319937659411,0.00389122822489438
"YHL001W",281.114506127348,0.376059675447756,0.206443464618301,12.4933059795802,0.0019369262109395,0.00389975277236861
"YIL056W",524.228956335119,-0.179821571432907,0.175563765940969,12.4915551979955,0.0019386225206687,0.00390175797060885
"YDR370C",43.6615975834534,-0.964967641807088,0.288613814035499,12.4867315070152,0.00194330382167036,0.00390976727718512
"YBR093C",33.0801528596652,-0.810918314415994,0.333869942046943,12.4723240722345,0.00195735337696143,0.0039366121527264
"YMR263W",25.8479234934082,1.11038252019925,0.359334699921599,12.4622734632722,0.0019672144303033,0.00395501681386493
"YDR092W",86.9237611872377,0.468658738854537,0.211928279270766,12.4458137007851,0.00198347117522846,0.00398626187489096
"YHR075C",56.9809020325163,-0.547056225326023,0.252467537546775,12.4436414513727,0.00198562664261717,0.00398771666403037
"YML098W",45.5084641772963,-1.04035313708858,0.299170780570455,12.4438016059366,0.00198546764539883,0.00398771666403037
"YPR029C",101.482051252336,-0.909476881387908,0.266508483879736,12.4424767686453,0.00198678329189371,0.00398860170059095
"YCR075C",20.6061141503913,-1.27154582806788,0.408398097983319,12.4324295050461,0.00199678927175377,0.00400724532886897
"YGL125W",98.7630853919888,-0.0497342189097426,0.234825478149981,12.4299750704371,0.00199924127036133,0.00401072132415664
"YLR386W",77.5280151173679,-0.906339983408592,0.280312469726521,12.4278138961767,0.00200140279239439,0.00401361229533087
"YFL002C",57.9430185565194,1.15529067079756,0.330175015515352,12.4256985223178,0.00200352076984951,0.00401641389306644
"YPL219W",86.7363406904173,-0.653953376400663,0.236130571132294,12.4208445968391,0.00200838914539886,0.00402472515432268
"YLR040C",13.836726664296,1.03303657326104,0.4303865272854,12.4196165624325,0.00200962270956117,0.00402574905248661
"YBR231C",32.3601320784878,0.348312329758925,0.289182047641901,12.4133730851292,0.00201590602878631,0.00403688443075793
"YPR072W",167.829914402591,0.831098434357389,0.258103138836111,12.4032118485218,0.00202617413994422,0.00405598854963323
"YER162C",91.5140949984698,-0.869924162703777,0.254496887541397,12.4003758860438,0.0020290492548093,0.00406028498510869
"YGR024C",79.7855889445155,-0.806203720001944,0.232534858932659,12.3937103803343,0.00203582285560477,0.00407230463365938
"YML065W",108.345856093571,-0.602348697368229,0.228300597151709,12.3930277728217,0.00203651780818076,0.00407230463365938
"YNCD0010C",46.4798133288324,-1.41527222098618,0.511931676260806,12.3913437580166,0.00203823329337488,0.00407427257889897
"YBL051C",239.007094949543,-0.251347517703439,0.222035546463006,12.3882606061714,0.00204137780787579,0.00407909460820517
"YDR490C",112.807027851897,0.303855836629777,0.239459856698735,12.3861374788447,0.00204354601101902,0.00408196300730977
"YKR104W",16.4217170262466,-1.72390033541317,0.504803630058115,12.3686991313554,0.0020614419492652,0.00411623408579083
"YMR064W",91.1133153720423,-0.893364184764813,0.261262576838777,12.3363050270583,0.00209510310184217,0.0041819489001658
"YJL001W",295.279531861797,0.604222985298735,0.176785983034412,12.3205787214193,0.00211164215704756,0.00421345216938107
"YEL031W",525.986539063158,-0.106797370589106,0.292910479501197,12.3049350595066,0.00212822383002152,0.00424501788651983
"YBR087W",36.2729859576911,-0.0602267015501873,0.361169862223466,12.3008504348435,0.00213257476927006,0.00425217395834055
"YMR102C",209.633787418532,-0.244383090224831,0.188251239824695,12.2835298986237,0.00215112364170992,0.00428762426045293
"YGR195W",37.0212236373327,0.335290873221036,0.313506789435257,12.2691245602491,0.00216667340636271,0.00431707351460895
"YDR234W",105.450489784969,-0.0181844400861102,0.292301629115287,12.2667658948941,0.00216923014243721,0.0043206224967886
"YML027W",30.7031211188077,1.42375317112816,0.407733127240159,12.2654100531693,0.00217070120738254,0.00432200730033172
"YBL101C",218.438744012746,-0.34211375703268,0.189911738066667,12.2564068802101,0.00218049483347799,0.00433995595473594
"YMR026C",55.031645470193,-0.957627121197447,0.281025115116173,12.2432886715245,0.00219484393378909,0.00436695555540679
"YER063W",137.868837239253,0.697603901400444,0.203411096991145,12.2408459368115,0.0021975262822554,0.00436917163399172
"YPR019W",102.477038993074,-0.593733166536767,0.251568176009559,12.2412929768855,0.00219703514599087,0.00436917163399172
"YJL141C",230.596062816151,0.0905731277372311,0.196797496838399,12.2332985368958,0.00220583475407409,0.00438412608453327
"YOL068C",104.307351073015,0.688819739668895,0.230371794344647,12.2312590957271,0.00220808523641504,0.00438703382741376
"YCR041W",16.2627481601033,1.22771150772068,0.4292828461405,12.2302377755527,0.00220921310536873,0.00438770987879115
"YGR271C-A",67.9524781356314,1.59552739435589,0.449508091775755,12.2260574126371,0.00221383559087172,0.00439532361965302
"YHR081W",65.0950023390543,1.36223213205074,0.407570717381268,12.2179196074948,0.00222286182317621,0.00441167196897566
"YER107C",52.518977502648,-0.775114592388153,0.301761534618224,12.2127579192657,0.00222860609237336,0.00442149734352279
"YER089C",55.1934467752841,1.11688872917202,0.320396815934396,12.1986267785824,0.00224440822528383,0.00445126316235536
"YDL219W",17.1443644963822,0.65653886944605,0.475615528619144,12.1926786345161,0.00225109319287775,0.00446293244751671
"YFL025C",54.9655707124524,-1.02305153999142,0.318032611802729,12.1903191592498,0.00225375045936354,0.0044666111024953
"YBR125C",52.262937622556,0.370751460415246,0.328312010504698,12.1846196962804,0.00226018220302474,0.00447776495485449
"YPR046W",13.5724365361116,0.551127340039034,0.508119823141918,12.1702999198174,0.00227642292648332,0.00450833705063583
"YIL091C",61.7024810922863,-0.8995417479012,0.264836308818347,12.159746652979,0.0022884665226505,0.0045305781797036
"YLR082C",28.7728437546764,-1.17186485586019,0.344709560012022,12.1466484033181,0.00230350316024117,0.00455872685815402
"YHR038W",34.3837182949393,1.34325473824308,0.418539520040605,12.1448946931004,0.0023055238845673,0.00456110566794191
"YHR210C",9.42725346724706,-0.598015366072768,0.511569118903629,12.1361826596567,0.00231558869047758,0.00457939105241412
"YDR444W",110.681312033613,-0.40562346461792,0.196479106220284,12.1312478602471,0.00232130922785284,0.0045890751271711
"YMR160W",82.3652738796652,-0.716104639414722,0.238669756920722,12.1227746990365,0.00233116450309966,0.00460692353556871
"YGR046W",52.1236763788067,-0.950209050668601,0.275126450258607,12.1015854620536,0.00235599359679177,0.00465434054174715
"YOL144W",32.0975593202752,1.2457843101354,0.378531703176116,12.0977409821403,0.00236052673731729,0.00466164284069288
"YMR062C",122.536969695029,0.720507774914668,0.220705336742568,12.0956513594374,0.00236299433130838,0.00466486230323139
"YDL022C-A",8.19725032471002,1.09083268822043,0.542659481179121,12.0885573588027,0.00237139075520746,0.00467977963062726
"YKL112W",128.030265943247,0.254626892753749,0.216758071564629,12.0815557688497,0.00237970705638997,0.00469452833255968
"YKL193C",140.03674876046,0.374609216670486,0.28070028254705,12.080547641368,0.00238090688279998,0.00469523265277121
"YHR196W",70.963333870723,1.01676098264015,0.302937128522397,12.0779363551501,0.00238401752771873,0.00469970334285953
"YCR027C",17.8909679714792,-1.64278642219777,0.530435511185217,12.072936862979,0.00238998442095341,0.00470815127334717
"YER113C",45.1867193449178,-1.10599216467306,0.326131008592697,12.0729295639548,0.00238999314324642,0.00470815127334717
"YBR086C",282.144565047344,0.386629699872451,0.237292096807633,12.0709081831334,0.00239240990749246,0.00471124623352438
"YNL323W",87.5526355470803,-0.820458936641775,0.23761313816537,12.0615631110982,0.00240361468593371,0.00473163866266314
"YJL197W",150.820742095375,-0.752666072017196,0.226003331779876,12.0599707511789,0.00240552915780827,0.00473373470086538
"YLR238W",52.0480054604655,1.24158986594254,0.361443183755171,12.0576628776831,0.00240830658848304,0.00473752683772563
"YLR144C",70.8690926537231,-1.00371947056223,0.290731014662827,12.0450287313962,0.00242356819093222,0.00476586600483001
"YNL133C",87.670227319816,1.37603532947239,0.40942541580485,12.0371460872375,0.00243313910238664,0.00478299856718277
"YGL255W",30.5140334280229,-1.02035329424457,0.329680544210407,12.0271260360153,0.0024453597789945,0.00480532604189712
"YAL011W",57.4922163831909,1.29420972938071,0.458050077140911,12.0243023620601,0.00244881466664918,0.00481041837373152
"YBR028C",60.3689240568994,-0.526906839722606,0.270697624927105,12.0110151231081,0.00246513782183874,0.00483907075597732
"YDR384C",17.3147945039183,0.794200622213592,0.422917378979125,12.0110811834607,0.00246505639924659,0.00483907075597732
"YDR532C",75.7819109895556,1.64073988230557,0.466416287941845,12.004097703033,0.00247367878060259,0.00485412627218634
"YPL148C",12.7428481426891,-0.72302993001661,0.53738662826273,12.0006449762089,0.00247795293745505,0.00486080134315566
"YFR005C",32.1274328426053,-1.0861704977447,0.324331945946249,11.9967267851802,0.00248281224230646,0.00486861914885227
"YLR397C",41.1343860945997,-1.21533294472794,0.355860127490226,11.9763388125138,0.00250825143948928,0.00491677296600802
"YLR057W",71.5960644265691,-0.782716001222757,0.266264449215548,11.9660211760212,0.00252122448680674,0.00494045574954182
"YOR083W",19.2074077012265,0.736951303792776,0.387134249998134,11.9653215082863,0.00252210665081618,0.00494045574954182
"YPL132W",75.9137149121791,0.761129356538297,0.239955518176264,11.9633126613314,0.00252464118660941,0.00494368226734658
"YML019W",21.2430693475003,-1.31253656313739,0.448968428612013,11.9601253696565,0.00252866777815574,0.00494982719329081
"YHR118C",26.1997064212864,-1.25807484987958,0.498946016869481,11.9501892948662,0.00254126155150329,0.00497273203492266
"YLR042C",8.21202097174145,1.80431324729078,0.582543124096432,11.9409658549934,0.00255300820337938,0.00499396372929302
"YOR074C",27.1958905943597,1.06341426937564,0.34444268673189,11.9245501440089,0.00257404915821622,0.00503335481236313
"YJL091C",67.5932729953231,0.779422072992388,0.24614402977969,11.9153466639926,0.0025859215591109,0.00505479614238835
"YLR340W",253.119283159141,0.686814952410324,0.199858771947035,11.9050637624511,0.00259925118494805,0.00507906992330605
"YBL029C-A",117.409009071576,0.46772404963989,0.278630926250019,11.9012460078095,0.00260421757519288,0.00508699022138833
"YDL031W",212.873158084278,0.929468470248164,0.272337219449072,11.8879368067141,0.00262160539322037,0.00511916005805492
"YOL072W",40.1268599425496,-0.995967200596139,0.322835043428246,11.8862874191844,0.00262376830659006,0.00512158837982244
"YLR316C",29.4592967423603,-1.08827373084873,0.346315007247804,11.8812230344386,0.00263042061158765,0.00513277521091237
"YDR306C",194.543842208333,0.362184816247099,0.242155035763591,11.8644789559899,0.00265253503838025,0.00517411509062198
"YOR313C",9.50065763446871,1.70552579769418,0.593139283386088,11.86104431479,0.00265709420509875,0.00518119419552157
"YPL279C",14.7133350414516,0.799831012995524,0.561062579396257,11.8567805592069,0.00266276484763538,0.00519043490768955
"YIL037C",26.3171460614935,-1.31171171872348,0.390901454986689,11.8495170825468,0.00267245289437342,0.0052074974027822
"YJR046W",53.6151956314415,0.81350040944285,0.273844359072179,11.8368867806446,0.00268938324038964,0.00523865525601771
"YNCF0003C",21.8041643469374,1.18209119231746,0.407462380252157,11.8274470377539,0.0027021067866826,0.00526159975833932
"YMR240C",49.6465568171533,0.638469959407268,0.290533613876924,11.826257815727,0.00270371396691371,0.00526288976578487
"YBR011C",662.028020568765,0.341758790186688,0.226193192935626,11.8253783237643,0.00270490317572116,0.00526336555778645
"YGL231C",74.0925307391047,0.915657251415179,0.271569531719355,11.8163985925591,0.00271707513222476,0.00528520445587435
"YNCL0012C",2616146.74771626,0.947448063355814,0.37301575131612,11.8082257180532,0.0027282010063749,0.00530499399878344
"YEL033W",342.90747815714,0.552259409732279,0.201479066512778,11.8064440788263,0.00273063242415741,0.00530786923760675
"YIL055C",36.3281017775492,0.838725395783901,0.341658624609909,11.7869820523889,0.00275733395012055,0.00535790283785197
"YOR188W",86.7524125141893,-0.00980037466548873,0.238204381892447,11.7687576997382,0.00278257408489709,0.00540506284064214
"YJL053W",79.9797495557592,-0.770304179612395,0.234740883757103,11.7567089204379,0.00279938799132424,0.00543582798873034
"YML074C",265.554281348308,1.25786155286457,0.390225498084073,11.7523830353447,0.00280544945965582,0.00544569997900438
"YDR465C",30.4410406193301,-0.822628367954009,0.35150236913042,11.7514595915515,0.00280674509618994,0.00544631728696417
"YER066W",26.0039830547113,-0.416937635202682,0.340767959069585,11.7365024734987,0.00282781419009768,0.00548528999061079
"YCR034W",34.8310020011009,0.250695103998683,0.427435099546944,11.725662579748,0.00284318240260792,0.00551318105288156
"YML083C",13.2728897508375,-1.28857823125464,0.484653040708886,11.7109285576463,0.00286420550240995,0.0055520142150055
"YGL070C",26.4895211647737,0.180436838808079,0.355400582849421,11.7022892582919,0.00287660462744206,0.00557410934938425
"YKL077W",169.109406974974,-0.708647083222969,0.247684414326686,11.699653243831,0.00288039851277522,0.00557952020677009
"YLR354C",233.849876024402,-0.721875188148377,0.234375401866579,11.6938487162559,0.00288877033180963,0.00559379197723721
"YLR306W",27.3347998600986,0.720033650434391,0.328420820040221,11.6826424219597,0.00290500196871455,0.00562326823061457
"YDR107C",45.4653086103154,-1.21725026737786,0.360365795149384,11.6764275468417,0.00291404312107407,0.00563803677213303
"YDR150W",975.503273266755,0.623978248703433,0.278991854643509,11.6760072820155,0.00291465552032726,0.00563803677213303
"YER118C",37.3486064548817,-0.168107499262167,0.368082208930278,11.6742962970512,0.00291715005308771,0.00564090348689747
"YBR042C",35.3103125078645,-0.99543280766298,0.32818052313598,11.6718332092151,0.00292074486462348,0.00564589508702895
"YIR035C",118.154322446395,0.466591624146709,0.205849519004347,11.6575701337012,0.00294164871661351,0.00568433055853411
"YJL181W",49.3018246400162,-0.861516131114183,0.265578034371746,11.6528423244935,0.00294861071907042,0.00569580801523624
"YFL041W-A",7.99553122958682,0.189831413376589,0.546431687238322,11.6457329509562,0.00295911075769717,0.00571410954285301
"YIL112W",383.249933402248,0.504345496942452,0.336952504657228,11.6406534389443,0.00296663572876666,0.00572665545563378
"YOR324C",66.4662718035358,-0.819250515820671,0.255355733002056,11.6222327413616,0.00299408569640427,0.0057776416399959
"YDR192C",19.2871892095266,-1.40258809173676,0.431081383738209,11.6063081198789,0.00301802069961862,0.00582181209057317
"YAR019C",38.425064820942,-0.80320185481778,0.287339683003015,11.6012232787455,0.00302570353988323,0.00583259322515208
"YCL040W",545.124142444595,-0.304419891976581,0.209392742765594,11.6013833211649,0.00302546142911281,0.00583259322515208
"YHL010C",55.9102645187864,0.124464202842768,0.247661819136227,11.5990920171339,0.0030289295413425,0.00583679227769598
"YKR105C",13.1323270415014,-1.66568667819621,0.59537157782815,11.5916433082279,0.00304023138153318,0.00585654530654264
"YDL102W",78.6668537021408,-0.881772784996484,0.272689296144873,11.5859307705383,0.00304892751304187,0.00587126691156456
"YMR061W",102.90533668015,0.849753828463381,0.249684534932098,11.5810636805313,0.00305635625077493,0.005883538587791
"YOL093W",22.9780849027841,0.271463869906325,0.40285151773004,11.5716165187132,0.00307082734760393,0.00590935376632176
"YMR182C",42.2522338985143,0.377409895088892,0.29871507506551,11.5651121913296,0.00308083043783445,0.00592655606670433
"YDL199C",63.9320640029181,-0.337508932296411,0.272179693622447,11.5582133274833,0.00309147590254389,0.00594498179256887
"YOL064C",183.899012762664,0.740697863137084,0.260156894319914,11.5396830884035,0.0031202518970002,0.00599824821193517
"YPR094W",23.2864481239706,1.33679098159853,0.396293175881024,11.5380398500927,0.00312281660919238,0.00600110773708547
"YCL004W",36.4030255982339,-0.789872191153751,0.298738506767507,11.5324479725506,0.00313156003056458,0.00601583480354319
"YPL116W",84.3580852972679,0.626190039759694,0.225758606721177,11.5307254902475,0.00313425822066082,0.00601894262230315
"YCR038C",41.9282372490182,-0.348160844988646,0.409064386202933,11.521318850592,0.00314903436071278,0.00604523446710232
"YDR162C",37.5823669045884,-0.756440362616791,0.382628732623672,11.508397118699,0.00316944571609141,0.00608232245413202
"YER157W",47.0302272110085,-0.972075130437131,0.290217251998836,11.4817920621791,0.00321188903312436,0.00616165075879333
"YGR055W",15.4710155574759,0.610403192723605,0.47149031653289,11.472574005533,0.00322672688842937,0.00618798468001377
"YLR453C",24.1225584160765,-0.911256334854272,0.380398105872214,11.4716612178636,0.00322819988279472,0.00618867912837213
"YIL042C",25.5982341519545,0.677722112835891,0.33362026165315,11.4689859452286,0.00323252092954828,0.00619483113123959
"YBR259W",32.9973709167653,-1.1831129205581,0.354155819340697,11.467906185761,0.00323426657326368,0.00619604507553368
"YGL153W",78.0140830787768,0.321265273907187,0.220961038996605,11.4638427923896,0.00324084430165315,0.00620651206755231
"YDL167C",28.0239354433387,0.368722229580161,0.361354091345227,11.4589927006463,0.00324871303491078,0.00621770140094707
"YHR137W",38.8134338532093,0.459957949477068,0.333945648056779,11.458865792987,0.00324891918473468,0.00621770140094707
"YDL232W",27.9317463985003,1.25018315752749,0.370704266393608,11.4556317960516,0.00325417693181694,0.006225624892566
"YBR095C",76.6856413006433,0.82911685054669,0.267775535539924,11.4543104055687,0.00325632766144081,0.00622760089319834
"YML068W",55.753523237159,-0.964243077325208,0.286981640276388,11.4485412765179,0.00326573430921492,0.00624344743879077
"YDR462W",39.396713732019,1.16167617988776,0.350742178491379,11.4392193651665,0.00328099128049132,0.00626834168457417
"YNL091W",384.059868501458,0.914209379154069,0.3661194249992,11.4392104006612,0.00328100598675611,0.00626834168457417
"YPL168W",81.4091650412429,0.245904440250719,0.297686058245432,11.4372762952046,0.00328418042722546,0.00627225545425883
"YOR120W",349.519752070491,-0.223834651679179,0.1786209765638,11.4271614909999,0.00330083191937658,0.00630189671790504
"YPL149W",51.3974264256132,-0.871603928542226,0.310428228725768,11.409942448179,0.00332937318949813,0.0063542096740987
"YDL097C",290.810790412451,0.520596124130169,0.171682574393184,11.3902060943156,0.00336239067646635,0.00641502686938153
"YNCH0012W",435.565261353222,-0.507192568733282,0.355033830483716,11.3791174753863,0.00338108458543942,0.00644848415798802
"YLR114C",92.9112213577748,-0.705409901699664,0.250327576314071,11.3780976121467,0.0033828091470455,0.00644956528343274
"YBR248C",67.6978371453468,0.352360544887061,0.291029476457174,11.3726962427804,0.00339195739560193,0.00646465545119499
"YDR335W",363.227569154982,0.516020849368873,0.167522031324192,11.3720551836168,0.00339304479254966,0.00646465545119499
"YDR056C",114.54017923664,0.628143709103386,0.201927140994724,11.3648508473615,0.0034052891502348,0.00648133442294434
"YFL010C",30.23860309286,0.0411569989270434,0.368623708113548,11.364911224749,0.00340518635055515,0.00648133442294434
"YOL036W",319.561503995564,-0.570878774269324,0.174467017312438,11.3652668949662,0.00340458084271256,0.00648133442294434
"YDR368W",217.772821369649,-0.524330376683443,0.190398009038851,11.3618646039393,0.0034103774591845,0.0064884306310208
"YHR122W",51.0650276865784,0.290681740477437,0.321446889809329,11.3612961882057,0.00341134685303535,0.0064884306310208
"YDR381C-A",105.58599898756,0.956857460326976,0.28668492348211,11.3587011967662,0.00341577593371094,0.0064946374493869
"YER072W",105.289021015455,0.218275831231213,0.236747327518947,11.3562386784567,0.00341998422931944,0.00650042038264709
"YBR199W",233.085132320682,-0.559951365868083,0.184082267423229,11.3354560741907,0.00345570760347569,0.00656608017017839
"YER041W",43.5478689326067,-0.796034624099628,0.297486396556657,11.3284732591158,0.00346779397399461,0.00658455358865848
"YPR134W",36.6600653037187,-1.02961545450667,0.310453006055487,11.3286786298285,0.00346743790061669,0.00658455358865848
"YNCL0003W",747.499856863621,1.22792209820336,0.360900715474534,11.3257576796894,0.00347250570702752,0.00659125359245325
"YOR059C",146.780834792644,-0.0196339783312966,0.223883749716712,11.3201688588839,0.0034822228836652,0.00660744675916173
"YIL006W",37.6862637177534,-1.14324055525235,0.346848920172136,11.3108285053197,0.00349852351391204,0.00663611661423356
"YIR026C",29.7918238508435,0.000296219503200914,0.360964107029923,11.3099771089348,0.00350001314609245,0.0066362742094973
"YPL045W",78.86059017295,-0.760735688454539,0.256453724628586,11.3094195392121,0.00350098903279708,0.0066362742094973
"YGL136C",56.406188799527,-0.816020263798648,0.259586911555382,11.3054936485992,0.00350786803212781,0.00664705197516463
"YPL005W",79.6312168693499,0.0565313547725493,0.229737326191805,11.2980423937439,0.00352096141687258,0.00666959403379707
"YLR080W",72.7498533717861,-0.47481430023835,0.228806126638339,11.2956749699199,0.00352513168855652,0.00667522387387776
"YPL103C",26.6080961470045,-1.12744937953028,0.35290271832691,11.2800131578448,0.00355284503225262,0.00672541613138952
"YPR011C",35.1957992401719,-1.25860801162353,0.429172541210904,11.2771387350522,0.00355795489271767,0.00673280119134855
"YLR150W",297.726665567511,0.378571467080158,0.203369037168188,11.2742378885986,0.00356311917742781,0.00674028418928705
"YPR016C",136.591883558691,-0.898290486067653,0.308230653009308,11.2709933815696,0.00356890415111417,0.00674893585399085
"YLR011W",15.2424805884731,-0.902992373653206,0.47952604331576,11.2686103335862,0.00357315912047999,0.00675468933158941
"YPR135W",71.3866508429343,-0.702853834674758,0.248468334312927,11.2670410900561,0.00357596379905797,0.0067576982104993
"YPL181W",120.77200601365,-0.0392205743546984,0.299814510847977,11.2640012224528,0.00358140315999677,0.00676568226664701
"YMR099C",135.886245600002,-0.443079853155881,0.195648757154255,11.2628493457738,0.00358346642148449,0.00676728523189496
"YLR452C",28.9948243010527,-0.962553974645716,0.322136998204539,11.260250015645,0.00358812675538247,0.00677378995399382
"YGR074W",27.3025607913196,-0.735300749885495,0.369200837984485,11.2418280306675,0.00362132964500777,0.006834155641036
"YNL053W",54.4678919862215,-0.759779977394623,0.326864927746223,11.2391010793729,0.00362627060746509,0.00684116273423232
"YFL029C",31.662395121825,0.326502219351557,0.302048057804178,11.2285151161181,0.00364551527707837,0.00687514069350156
"YER125W",367.438039688803,-0.863605301918885,0.272681523778446,11.2160785328818,0.00366825478133141,0.00691568439485526
"YLR113W",135.302197525143,0.733575406681179,0.220175758264684,11.2057439350811,0.00368725880768609,0.00694747788900646
"YPL211W",32.3687999921089,0.189561530513612,0.396184650208905,11.2055518182075,0.00368761301701527,0.00694747788900646
"YER173W",45.4386108463633,-0.855575487898113,0.292579225600164,11.2030555990241,0.00369221843562804,0.00695145282354977
"YPR037C",44.0217054340346,0.437867778677579,0.278620338312109,11.2034519231853,0.00369148685042935,0.00695145282354977
"YNL098C",187.22668429259,0.7465715008025,0.223276691889296,11.1927004333079,0.00371138477735334,0.00698517722791738
"YHR034C",22.1583045966164,1.13396300691525,0.360485307932907,11.1824782134729,0.00373040263266992,0.00701622993470768
"YOR303W",1723.57011682213,0.746387850042469,0.223396638155361,11.1830186575585,0.00372939473183477,0.00701622993470768
"YJR044C",70.9013437812723,-0.378560379917414,0.245976405044693,11.1817444750234,0.00373177145366561,0.00701643562887988
"YOR299W",84.4751186398319,-0.740315284901648,0.222870449900423,11.1721233500814,0.00374976662210907,0.00704789131301269
"YNR054C",39.0164925895779,1.35873628796691,0.409100569986482,11.1416525889737,0.00380733315408688,0.00715367723487959
"YMR252C",46.6999964899879,-0.2133548743122,0.297898119356133,11.1405933525726,0.00380935012108486,0.00715505378441125
"YJL183W",84.3365366497111,-0.695829651283796,0.270860759385259,11.1354759731064,0.00381910954647585,0.00717096706552645
"YCR083W",88.8013571683448,-0.800208398900027,0.254306342173543,11.1112413850413,0.00386566833336861,0.00725594281846244
