"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","comparison","SGD","GENENAME","ENTREZID","label"
"YIR001C",58.447148657848,0.578055163587141,0.326840862534679,1.76726957857636,0.0771830920429763,0.150135127713485,"Thin_vs_Early","S000001440","SGN1","854817","SGN1"
"YPL189W",39.5030493133274,0.506299348176464,0.286941027625032,1.76704810986326,0.0772201715627946,0.1501548257509,"Thin_vs_Early","S000006110","GUP2","855912","GUP2"
"YGR102C",78.8709562125796,-0.523175353991987,0.29631954648956,-1.76641016679613,0.0773270606578495,0.150310207580209,"Thin_vs_Early","S000003334","GTF1","852994","GTF1"
"YHR040W",18.853023947351,-0.633405913597377,0.358094024104393,-1.76553606957761,0.0774737137369113,0.150490257750465,"Thin_vs_Early","S000001082","BCD1","856436","BCD1"
"YLR233C",30.3440244709712,-0.559164239919353,0.315951606587305,-1.76559551156109,0.077463733586749,0.150490257750465,"Thin_vs_Early","S000004223","EST1","850934","EST1"
"YMR293C",48.5359156361282,-0.455493360600191,0.258164427904683,-1.7635992781173,0.0777994693464937,0.151070353338904,"Thin_vs_Early","S000004907","HER2","855338","HER2"
"YMR035W",42.7522308474688,0.560133707399956,0.31723787309354,1.76305190692106,0.0778917354911173,0.151196814780841,"Thin_vs_Early","S000004638","IMP2","855051","IMP2"
"YJL045W",51.6830267473471,0.60212379339946,0.343297542477828,1.76199877335269,0.0780695047315248,0.151489101657724,"Thin_vs_Early","S000003581","SDH9","853405","SDH9"
"YCR054C",31.9141634082519,-0.515971155679415,0.292284442228377,-1.7613774533438,0.0781745385562227,0.151589122320024,"Thin_vs_Early","S000000650","CTR86","850421","CTR86"
"YMR198W",27.5404113467738,-0.549553389118351,0.31195911540022,-1.76130374698646,0.0781870062069511,0.151589122320024,"Thin_vs_Early","S000004811","CIK1","855238","CIK1"
"YPR005C",53.8335830574933,0.488776427634636,0.27767387154823,1.76121109239439,0.0782026813045681,0.151589122320024,"Thin_vs_Early","S000006209","HAL1","856113","HAL1"
"YER089C",55.1934467752841,0.539067017065482,0.306518369921325,1.76048736525421,0.0783252079025765,0.151751193826198,"Thin_vs_Early","S000000891","PTC2","856823","PTC2"
"YKR059W",122.194120043548,0.500089588456155,0.284014416778571,1.7603955066748,0.0783407706774627,0.151751193826198,"Thin_vs_Early","S000001767","TIF1","853933","TIF1"
"YLR036C",11.9950090476949,0.89516764315143,0.506272925425735,1.75960902383385,0.0784741204599996,0.151956664957476,"Thin_vs_Early","S000004026",NA,"850725","YLR036C"
"YHR015W",11.1933100390725,0.905570400503819,0.516877695019704,1.75910394411965,0.0785598551319655,0.152069823815212,"Thin_vs_Early","S000001057","MIP6","856408","MIP6"
"YHR047C",42.0912223943307,0.547493413504156,0.311181352529349,1.75874685494929,0.0786205151564209,0.152134383444398,"Thin_vs_Early","S000001089","AAP1","856443","AAP1"
"YPR068C",22.4876434169398,-0.591897629621732,0.335813527349899,-1.75776096908692,0.07878818903806,0.152405903170497,"Thin_vs_Early","S000006272","HOS1","856181","HOS1"
"YLL014W",46.7674221671432,0.457983907634411,0.260551487243275,1.75758161448763,0.0788187239081764,0.152412048209806,"Thin_vs_Early","S000003937","EMC6","850646","EMC6"
"YML098W",45.5084641772963,-0.472453456621031,0.268559856306064,-1.75723259609383,0.0788781713990267,0.152474078023587,"Thin_vs_Early","S000004564","TAF13","854875","TAF13"
"YIR005W",19.6904386518924,-0.652165942168424,0.372051330754875,-1.75484455182306,0.0792859006766944,0.153209071338836,"Thin_vs_Early","S000001444","IST3","854821","IST3"
"YOR116C",202.200110585583,-0.485885181494146,0.276655406448862,-1.75429577517092,0.0793798393329443,0.153337408087321,"Thin_vs_Early","S000005642","RPO31","854283","RPO31"
"YPL066W",57.0151590734566,-0.524193089666858,0.298812189503054,-1.75406548581921,0.0794192868213064,0.153360432194627,"Thin_vs_Early","S000005987","RGL1","856039","RGL1"
"YMR129W",186.350812101419,-0.392256552246589,0.223795368287575,-1.75230371569383,0.0797215974706891,0.1538908591508,"Thin_vs_Early","S000004736","POM152","855159","POM152"
"YEL037C",107.510690960903,0.425848551398288,0.243306042960245,1.75120255190128,0.0799110260614453,0.154193648611005,"Thin_vs_Early","S000000763","RAD23","856674","RAD23"
"YLR276C",76.2164601796485,0.646506411988004,0.369290950603039,1.75107024823802,0.0799338103013071,0.154193648611005,"Thin_vs_Early","S000004266","DBP9","850982","DBP9"
"YML003W",18.270386325057,-0.588300421034355,0.334742053418144,-1.75090882045848,0.0799616172052181,0.154193897352118,"Thin_vs_Early","S000004462",NA,"855010","YML003W"
"YJL065C",21.3861091068732,0.601345534890722,0.343997972851497,1.75074807115952,0.0799893150478905,0.154193935685743,"Thin_vs_Early","S000003601","DLS1","853381","DLS1"
"YDL148C",86.9412786578871,0.673701776543579,0.385272093346442,1.7504681903631,0.0800375583994037,0.154233565493974,"Thin_vs_Early","S000002307","NOP14","851407","NOP14"
"YIL009W",71.4820394259827,0.44528475229373,0.254186916669863,1.75021151759848,0.0800818221395472,0.154265501777115,"Thin_vs_Early","S000001271","FAA3","854808","FAA3"
"YJR149W",95.8148148536444,0.382111587351175,0.218289373849421,1.74997194856564,0.0801231542515353,0.154291770596372,"Thin_vs_Early","S000003910",NA,"853614","YJR149W"
"YNL072W",13.1837690799754,0.777423625019173,0.445010527375233,1.74876309682084,0.0803319782166474,0.15453365008458,"Thin_vs_Early","S000005016","RNH201","855652","RNH201"
"YNR037C",37.7090120121371,0.577349247530134,0.330769621750415,1.74892101810983,0.0803046729086219,0.15453365008458,"Thin_vs_Early","S000005320","RSM19","855773","RSM19"
"YPL108W",11.7869126227927,0.747564092228773,0.426556903964104,1.74885561937692,0.0803159797317016,0.15453365008458,"Thin_vs_Early","S000006029",NA,"855996","YPL108W"
"YNL163C",106.188040121818,-0.37963897875452,0.217056828683969,-1.74750403482902,0.0805499456302976,0.154899463964925,"Thin_vs_Early","S000005107","RIA1","855558","RIA1"
"YLR305C",217.769740189758,-0.442019861653661,0.252970132092163,-1.74680304213602,0.0806715087229575,0.155079701551275,"Thin_vs_Early","S000004296","STT4","851014","STT4"
"YPL099C",25.8936732951828,0.561075230477721,0.321182326107232,1.74572095300648,0.0808594523564617,0.155387378088254,"Thin_vs_Early","S000006020","INA17","856005","INA17"
"YLR144C",70.8690926537231,-0.464372368435207,0.26598072983205,-1.74427306129005,0.0811114866937191,0.155817962886451,"Thin_vs_Early","S000004134","ACF2","850836","ACF2"
"YJL054W",106.299152650842,0.342000874355991,0.196124137229746,1.74359313726958,0.0812300608334433,0.155991957567429,"Thin_vs_Early","S000003590","TIM54","853392","TIM54"
"YNL024C",13.1973569604289,-0.720445207348915,0.413677426718938,-1.74273185534767,0.0813804645093925,0.156226935831091,"Thin_vs_Early","S000004969","EFM6","855707","EFM6"
"YGL207W",246.361443570918,0.278287565259753,0.159725339928841,1.74256047494214,0.0814104192171934,0.156230604705127,"Thin_vs_Early","S000003175","SPT16","852665","SPT16"
"YMR125W",172.604144430919,0.401655368439562,0.230423193864212,1.74232715836009,0.0814512138154701,0.156255066172859,"Thin_vs_Early","S000004732","STO1","855155","STO1"
"YNCP0014C",158.619120635169,0.642258425886563,0.369042223063006,1.74208847211135,0.0814929644453932,0.15628134420836,"Thin_vs_Early","S000006461","SNR70","9164984","SNR70"
"YGL243W",20.7483425347265,-0.572352565666064,0.327890382854409,-1.74119973165683,0.0816485742880943,0.156525880027176,"Thin_vs_Early","S000003212","TAD1","852608","TAD1"
"YDR477W",68.4296295210656,-0.429366200930944,0.247181371138143,-1.73989024271036,0.081878292315507,0.1569122691743,"Thin_vs_Early","S000002885","SNF1","852088","SNF1"
"YER098W",119.836014780268,-0.396809015189012,0.228284030742469,-1.7393791777399,0.0819680883605731,0.156976356224391,"Thin_vs_Early","S000000900","UBP9","856835","UBP9"
"YGL244W",125.21765190533,0.490086555164755,0.281846647532965,1.73949482862543,0.0819477610739913,0.156976356224391,"Thin_vs_Early","S000003213","RTF1","852607","RTF1"
"YMR131C",80.677428439919,0.432320922841849,0.248471990140966,1.73867432499077,0.0820920646809656,0.157159756817065,"Thin_vs_Early","S000004738","RRB1","855161","RRB1"
"YJL170C",9.7954278019682,-0.794434800709187,0.453437670196619,-1.73848765162722,0.082124924056034,0.157168654041967,"Thin_vs_Early","S000003706","ASG7","853269","ASG7"
"YGL050W",45.631717948565,0.460392925977626,0.264969465026465,1.73701186579543,0.0823850764559756,0.157612383563269,"Thin_vs_Early","S000003018","TYW3","852832","TYW3"
"YDL140C",712.660981342502,-0.390290298561975,0.224989297994702,-1.73481038782404,0.0827743956482338,0.158248510005597,"Thin_vs_Early","S000002299","RPO21","851415","RPO21"
"YML048W",301.575785761442,0.365845217748104,0.210865852443118,1.73496108367654,0.082747698467351,0.158248510005597,"Thin_vs_Early","S000004511","GSF2","854957","GSF2"
"YDL203C",35.5276151360137,-0.510933218022507,0.294271397904499,-1.73436554718144,0.0828532440518141,0.158344913417721,"Thin_vs_Early","S000002362","ACK1","851324","ACK1"
"YMR214W",47.8549729096028,0.450293079481479,0.259815186541681,1.73381019103852,0.0829517668437039,0.158478838506953,"Thin_vs_Early","S000004827","SCJ1","855254","SCJ1"
"YJR005C-A",8.05088333776899,1.06970703855927,0.649350707830138,1.7326578376845,0.0831565026112861,0.158815521442398,"Thin_vs_Early","S000028523","LSO1","1466469","LSO1"
"YJR058C",53.9959339932022,-0.435397760118868,0.251433127096933,-1.73189203915763,0.0832927864255039,0.159021286215381,"Thin_vs_Early","S000003819","APS2","853521","APS2"
"YOR038C",61.0336299458757,0.431983794723208,0.249593661047266,1.73105753591923,0.0834415030816782,0.159250638461127,"Thin_vs_Early","S000005564","HIR2","854203","HIR2"
"YLR082C",28.7728437546764,-0.51009683826031,0.294490987631114,-1.72870974834595,0.0838610557645029,0.15994178078194,"Thin_vs_Early","S000004072","SRL2","850771","SRL2"
"YNL311C",96.534792979525,-0.422218578387411,0.244121928451815,-1.72884831471811,0.0838362464389902,0.15994178078194,"Thin_vs_Early","S000005255","SKP2","855405","SKP2"
"YMR019W",93.4857164984415,-0.369281028033891,0.213824998678133,-1.7256697836642,0.0844068370631574,0.160927614400702,"Thin_vs_Early","S000004621","STB4","855033","STB4"
"YDL014W",52.3632687274594,0.452224541223602,0.262342417317607,1.72508485017032,0.0845121823485889,0.161073338304478,"Thin_vs_Early","S000002172","NOP1","851548","NOP1"
"YNL027W",79.3994471860264,-0.393970187495901,0.228394218872889,-1.72463312802555,0.0845936093283564,0.161173391781215,"Thin_vs_Early","S000004972","CRZ1","855704","CRZ1"
"YIL075C",995.215467951247,0.386928989528098,0.224869238634747,1.72127788053679,0.0852004113321586,0.16205777466162,"Thin_vs_Early","S000001337","RPN2","854735","RPN2"
"YML046W",34.4503755169484,-0.500509015322725,0.290244960302617,-1.72148203539018,0.085163389308779,0.16205777466162,"Thin_vs_Early","S000004509","PRP39","854960","PRP39"
"YML080W",20.9702418592585,0.545811386708446,0.316249239267375,1.72126231279976,0.0852032349638999,0.16205777466162,"Thin_vs_Early","S000004545","DUS1","854895","DUS1"
"YNL286W",38.5069817544527,-0.605575032221577,0.351176721033401,-1.72144902278767,0.0851693750264661,0.16205777466162,"Thin_vs_Early","S000005230","CUS2","855430","CUS2"
"YNR038W",41.9349565328073,-0.471564113577675,0.273601945231656,-1.72175676965949,0.0851135887448896,0.16205777466162,"Thin_vs_Early","S000005321","DBP6","855774","DBP6"
"YPR094W",23.2864481239706,0.637558753753609,0.372143026034485,1.71684711062083,0.0860071106115618,0.163530926012632,"Thin_vs_Early","S000006298","RDS3","856209","RDS3"
"YEL059C-A",30.6396207205796,0.66577602849571,0.390159146999669,1.71471029925599,0.0863983543412712,0.164218775856439,"Thin_vs_Early","S000002954","SOM1","856650","SOM1"
"YLR291C",32.3484663705091,0.477125212556424,0.278116184824056,1.7141763027104,0.0864963516605758,0.164340210483981,"Thin_vs_Early","S000004282","GCD7","850998","GCD7"
"YOR158W",128.717473419913,0.494666954667729,0.288894043200612,1.7140407525294,0.0865212416710673,0.164340210483981,"Thin_vs_Early","S000005684","PET123","854329","PET123"
"YNR066C",31.4959623227376,0.615563323417454,0.35958095474673,1.71262981681551,0.0867806642469328,0.164776782726538,"Thin_vs_Early","S000005349",NA,"855803","YNR066C"
"YFL009W",89.8179163697441,-0.403236869873505,0.235361286763007,-1.71187375139428,0.0869199368959677,0.16498499776744,"Thin_vs_Early","S000001885","CDC4","850539","CDC4"
"YBR045C",27.2612826364749,-0.55071989434693,0.321497828379802,-1.71166707942734,0.086958038733447,0.165001101425079,"Thin_vs_Early","S000000249","GIP1","852334","GIP1"
"YLR213C",11.6060322097468,-0.698796171093055,0.406915555515291,-1.71126014417318,0.0870331003181146,0.16508730060341,"Thin_vs_Early","S000004203","CRR1","850910","CRR1"
"YBR168W",29.2461375827878,-0.501300940153162,0.292553201134972,-1.71063609233126,0.0871483119128421,0.165249573065501,"Thin_vs_Early","S000000372","PEX32","852466","PEX32"
"YGR284C",121.618810494979,0.368167659514601,0.215287119932753,1.70955114466426,0.0873489064577656,0.165573582128687,"Thin_vs_Early","S000003516","ERV29","853201","ERV29"
"YLR121C",76.256398866297,0.52425317509929,0.306892053382715,1.70897362177626,0.0874558357505831,0.165719884682483,"Thin_vs_Early","S000004111","YPS3","850812","YPS3"
"YML015C",32.0252675489526,0.55194443957912,0.323128204845365,1.70841155081034,0.0875600054829903,0.165860860437177,"Thin_vs_Early","S000004477","TAF11","854993","TAF11"
"YJL061W",56.9809059881005,0.456671201682651,0.26735183745997,1.70746930489277,0.0877348583333694,0.166135586599321,"Thin_vs_Early","S000003597","NUP82","853385","NUP82"
"YER039C-A",12.2249351132441,-0.718533715133014,0.416976432596052,-1.70592488561646,0.0880220657313199,0.166622809442468,"Thin_vs_Early","S000007226",NA,"856762","YER039C-A"
"YBL087C",163.188244862114,0.379984577805252,0.222802425588088,1.70539457374773,0.0881208596823061,0.166753162123005,"Thin_vs_Early","S000000183","RPL23A","852191","RPL23A"
"YIL066C",16.1725223704728,0.674463569401369,0.396148127859569,1.70449094601871,0.0882894061149331,0.166986476956794,"Thin_vs_Early","S000001328","RNR3","854744","RNR3"
"YNR020C",54.4856665507555,0.475339477938054,0.278709302180847,1.70441221439957,0.0883041035926612,0.166986476956794,"Thin_vs_Early","S000005303","ATP23","855754","ATP23"
"YNL249C",32.4602836577661,0.499343212378693,0.292680487869982,1.70387951774007,0.0884035982797324,0.167117898207122,"Thin_vs_Early","S000005193","MPA43","855472","MPA43"
"YBL086C",146.497711839963,-0.452574011482477,0.266013460724994,-1.70261107753996,0.0886408756364872,0.167509605892425,"Thin_vs_Early","S000000182",NA,"852192","YBL086C"
"YGR082W",96.6720538646887,0.402277012258189,0.236301690091275,1.70227003587631,0.0887047591537685,0.167573487028024,"Thin_vs_Early","S000003314","TOM20","852973","TOM20"
"YOR302W",42.5250216478769,-0.481325913282072,0.282887338168414,-1.70201648431614,0.0887522781717288,0.167606420913458,"Thin_vs_Early","S000005828",NA,"854478","YOR302W"
"YGL172W",58.0646690876194,-0.417451806674811,0.245347275142714,-1.70153716469857,0.0888421652431306,0.167719316356991,"Thin_vs_Early","S000003140","NUP49","852703","NUP49"
"YGL120C",62.7559499196254,0.405676765484913,0.23839375262891,1.70064599367761,0.0890094820029809,0.16797826024343,"Thin_vs_Early","S000003088","PRP43","852757","PRP43"
"YLR222C",34.0345058044176,0.509795069210291,0.29980764393492,1.69929472866119,0.0892636653025457,0.168400907348622,"Thin_vs_Early","S000004212","UTP13","850919","UTP13"
"YHR116W",21.2812624973735,0.590103415290046,0.347230556068517,1.69866854968175,0.0893816524398871,0.168566413589239,"Thin_vs_Early","S000001158","COX23","856516","COX23"
"YKL181W",160.14270573036,-0.447697551151674,0.26329701024826,-1.69831929250631,0.0894475154117689,0.168633539207771,"Thin_vs_Early","S000001664","PRS1","853654","PRS1"
"YIL105C",168.753562535515,-0.46554243438452,0.274200967122384,-1.69804308706581,0.0894996299479444,0.168674708538565,"Thin_vs_Early","S000001367","SLM1","854701","SLM1"
"YFR033C",3518.82932337767,0.654788726402181,0.386994439950943,1.69639283781032,0.0898115091918581,0.169205247787569,"Thin_vs_Early","S000001929","QCR6","850593","QCR6"
"YDR412W",61.9148539412534,0.621886520571291,0.367151817587397,1.69409505155454,0.0902472225033075,0.169968653335337,"Thin_vs_Early","S000002820","RRP17","852021","RRP17"
"YML013W",58.0225262765727,-0.408479863538017,0.241263763143585,-1.6931244692597,0.0904317775741263,0.170258679576025,"Thin_vs_Early","S000004475","UBX2","854995","UBX2"
"YER087W",37.3299285784532,-0.456034841375287,0.26950917099767,-1.69083593462494,0.0908681419183268,0.171022438725337,"Thin_vs_Early","S000000889","AIM10","856820","AIM10"
"YOL025W",64.9268656697884,-0.408498003661027,0.241782619334823,-1.69007318960538,0.0910139533427174,0.171239018599216,"Thin_vs_Early","S000005385","LAG2","854133","LAG2"
"YKR081C",61.4803825812393,0.438791563198352,0.259714539152353,1.68919758188401,0.0911815722547906,0.1714964682753,"Thin_vs_Early","S000001789","RPF2","853956","RPF2"
"YAL049C",241.165664252191,0.318529410821112,0.188596768580412,1.68892071756576,0.0912346244268579,0.17153833705097,"Thin_vs_Early","S000000047","AIM2","851248","AIM2"
"YDR054C",190.244803232951,0.427118709579818,0.253083589326097,1.68865551484081,0.0912854652956749,0.171576021309786,"Thin_vs_Early","S000002461","CDC34","851624","CDC34"
"YBR160W",29.3953726511974,0.549947786806449,0.32565666500675,1.68746481398003,0.0915140101679565,0.171947571887246,"Thin_vs_Early","S000000364","CDC28","852457","CDC28"
"YBR245C",154.003213257966,0.379515686686867,0.22512201965043,1.68631381415594,0.0917353716932847,0.172305379535836,"Thin_vs_Early","S000000449","ISW1","852547","ISW1"
"YHR097C",147.603667468806,-0.424118322187352,0.252143528448601,-1.68584303252232,0.0918260368209456,0.172359451189181,"Thin_vs_Early","S000001139","PAL2","856497","PAL2"
"YNR015W",22.2617744906882,0.562707330887076,0.333540096084713,1.68598725750103,0.0917982537148012,0.172359451189181,"Thin_vs_Early","S000005298","SMM1","855749","SMM1"
"YBR267W",57.5429917431636,0.44470805356318,0.263993528955887,1.68499478849118,0.0919895769859292,0.172608263182422,"Thin_vs_Early","S000000471","REI1","852569","REI1"
"YGR037C",140.125142250393,0.321755394868916,0.190984195936691,1.68450768001828,0.0920835964795873,0.172668366202552,"Thin_vs_Early","S000003269","ACB1","852925","ACB1"
"YPR147C",44.75793856672,-0.466044399336645,0.275755635176584,-1.68465595063242,0.092054969781532,0.172668366202552,"Thin_vs_Early","S000006351",NA,"856270","YPR147C"
"YER018C",37.8475119994779,0.56870290862474,0.33884976783459,1.68299674626895,0.0923757213005571,0.173110585278208,"Thin_vs_Early","S000000820","SPC25","856738","SPC25"
"YMR290C",43.4831939896095,0.481598497598828,0.286041381515869,1.6829664943294,0.0923815778194419,0.173110585278208,"Thin_vs_Early","S000004903","HAS1","855335","HAS1"
"YMR107W",28.7007250021364,-0.630799349895996,0.376712530890991,-1.68160054698986,0.0926463244761315,0.173489974338329,"Thin_vs_Early","S000004713","SPG4","855134","SPG4"
"YOR171C",158.35854916273,-0.364700372694705,0.216756647175659,-1.68163741817474,0.0926391701459399,0.173489974338329,"Thin_vs_Early","S000005697","LCB4","854342","LCB4"
"YDR489W",16.0096044506538,0.618724394768129,0.367944010609734,1.67974852700171,0.0930062537916412,0.174105456946651,"Thin_vs_Early","S000002897","SLD5","852100","SLD5"
"YKL015W",78.2142877804218,-0.357433837976799,0.213244514618913,-1.67639328594005,0.0936611831721857,0.17527257354795,"Thin_vs_Early","S000001498","PUT3","853854","PUT3"
"YPL225W",276.121521656594,0.439751002116637,0.26255499462777,1.67535722484788,0.0938641639294579,0.175593437626263,"Thin_vs_Early","S000006146","CHP1","855876","CHP1"
"YMR068W",35.892079128755,-0.483048021187129,0.288944872135384,-1.67375288911276,0.0941791746271281,0.176123592429584,"Thin_vs_Early","S000004672","AVO2","855090","AVO2"
"YGR232W",105.344670307286,0.345049461105684,0.206223373873723,1.67355545573664,0.0942179990963211,0.176137071464968,"Thin_vs_Early","S000003464","NAS6","853147","NAS6"
"YMR014W",82.3813926674304,0.606255633961683,0.363250714486062,1.67121889790669,0.0946784488485301,0.176938489948058,"Thin_vs_Early","S000004616","BUD22","855028","BUD22"
"YNL225C",77.425731515731,0.630353177943647,0.377623356064236,1.67096939666176,0.0947277227585453,0.176971208413097,"Thin_vs_Early","S000005169","CNM67","855496","CNM67"
"YBR211C",30.2879032660551,0.586342337878235,0.351190208790029,1.66991296413485,0.0949365849852679,0.177301949364039,"Thin_vs_Early","S000000415","AME1","852512","AME1"
"YLL029W",360.533845857638,-0.30213388735374,0.181039820424829,-1.66920155736676,0.0950774415829043,0.177505505046367,"Thin_vs_Early","S000003952","FRA1","850630","FRA1"
"YIL095W",49.1150092622539,-0.446297829226783,0.267365570160053,-1.66857356007575,0.0952019224078626,0.177678361720001,"Thin_vs_Early","S000001357","PRK1","854713","PRK1"
"YHR111W",86.9835281203312,0.360301242720704,0.216140054257283,1.66665408120374,0.0955832085035752,0.178330225912062,"Thin_vs_Early","S000001153","UBA4","856511","UBA4"
"YBR044C",109.462401285133,0.337874032788608,0.202799258936404,1.66595843789582,0.0957216928709358,0.178528808498153,"Thin_vs_Early","S000000248","TCM62","852332","TCM62"
"YKL084W",11.8338408396949,-0.688451627385794,0.410701973067584,-1.66472617709043,0.0959673979800364,0.178927166715791,"Thin_vs_Early","S000001567","HOT13","853778","HOT13"
"YNL238W",119.178193476777,-0.371852585097067,0.223316449015656,-1.66411053700938,0.0960903417320931,0.179096451585644,"Thin_vs_Early","S000005182","KEX2","855483","KEX2"
"YDL236W",135.312405838795,-0.449734417640625,0.270245782829978,-1.66247085400608,0.0964184025749951,0.179647799580367,"Thin_vs_Early","S000002395","PHO13","851362","PHO13"
"YNCP0025W",16.9125775086605,-0.637834096738152,0.384097504804365,-1.65996566523864,0.0969213599482019,0.180524539040934,"Thin_vs_Early","S000345043","SUT390","84313897","SUT390"
"YKL033W",48.6240284893093,-0.521413227930531,0.313496018160896,-1.65894829031507,0.0971262126057312,0.180845631827048,"Thin_vs_Early","S000001516","TTI1","853834","TTI1"
"YLR022C",31.88106420006,0.585072105344341,0.353053147090085,1.65794880189589,0.0973278007038686,0.181104596313192,"Thin_vs_Early","S000004012","SDO1","850709","SDO1"
"YLR147C",33.4483927109818,0.558023507807061,0.336368295899796,1.65793636718665,0.0973303107811337,0.181104596313192,"Thin_vs_Early","S000004137","SMD3","850839","SMD3"
"YGL203C",146.959092482491,-0.478205467798253,0.288567366616294,-1.65771887581058,0.0973742220788876,0.181125806745069,"Thin_vs_Early","S000003171","KEX1","852670","KEX1"
"YFR027W",13.5847991477919,0.680073239181661,0.40914678120905,1.65704644897624,0.0975100845788344,0.181317984375396,"Thin_vs_Early","S000001923","ECO1","850584","ECO1"
"YER002W",265.325548410656,0.998994241379016,0.61530529831461,1.65570068991551,0.097782447533357,0.181763768838282,"Thin_vs_Early","S000000804","NOP16","856719","NOP16"
"YDR042C",18.9915334258492,-0.594634733935344,0.358919612144552,-1.65510281417686,0.0979036441466828,0.181923628575925,"Thin_vs_Early","S000002449",NA,"851612","YDR042C"
"YER078C",118.799930598863,0.364231307166926,0.220107448972634,1.65495435436413,0.0979337573324716,0.181923628575925,"Thin_vs_Early","S000000880","ICP55","856811","ICP55"
"YLR084C",49.6566337216471,0.530969507444328,0.320951922471549,1.65405845245035,0.0981156367491468,0.182200737443166,"Thin_vs_Early","S000004074","RAX2","850773","RAX2"
"YOL016C",191.669606003573,0.306652206906649,0.185520146589868,1.65302829976751,0.098325104162351,0.182528875470995,"Thin_vs_Early","S000005376","CMK2","854144","CMK2"
"YOR103C",77.418365490713,0.36235836340983,0.219677866852989,1.64984009731142,0.0989756452547247,0.183675323022675,"Thin_vs_Early","S000005629","OST2","854270","OST2"
"YOR216C",47.6230748946341,0.649330652529452,0.393781891903806,1.64965247137285,0.0990140364268583,0.183685380264411,"Thin_vs_Early","S000005742","RUD3","854391","RUD3"
"YPL107W",71.2343337977504,-0.357879635875892,0.21691749660491,-1.64910307100868,0.0991265206068501,0.183832838315833,"Thin_vs_Early","S000006028","DPC25","855997","DPC25"
"YFL050C",93.7891636079576,-0.354865487558927,0.215069211707938,-1.64772154112919,0.0994098255884727,0.184296884643388,"Thin_vs_Early","S000001844","ALR2","850494","ALR2"
"YPR061C",130.00628623656,-0.413419152072787,0.251012226290524,-1.64676338430608,0.0996066902135992,0.184600422880892,"Thin_vs_Early","S000006265","JID1","856174","JID1"
"YDR432W",293.044899925069,0.370808858546333,0.225591946961263,1.64594394075644,0.0997753011679806,0.184789961039501,"Thin_vs_Early","S000002840","NPL3","852042","NPL3"
"YIR031C",156.595425089126,-0.400225342090607,0.24276673653692,-1.64598208328874,0.0997674478075393,0.184789961039501,"Thin_vs_Early","S000001470","DAL7","854849","DAL7"
"YMR192W",53.1417385590087,-0.548447827752521,0.333708072388958,-1.64405620398958,0.100164593358563,0.185449301960969,"Thin_vs_Early","S000004804","GYL1","855230","GYL1"
"YNR046W",23.6236876975488,0.546639468711,0.332527619266678,1.64337600868246,0.100305160793042,0.185647857401342,"Thin_vs_Early","S000005329","TRM112","855782","TRM112"
"YOR296W",74.5570143034384,-0.37283510615363,0.226789062641927,-1.64285718727733,0.100412484793375,0.185784773425404,"Thin_vs_Early","S000005822",NA,"854471","YOR296W"
"YOR147W",187.948982433288,0.331333913710338,0.201830219700823,1.64179289090193,0.100632932859611,0.186130832988344,"Thin_vs_Early","S000005673","MDM32","854318","MDM32"
"YPL194W",18.7771868593614,-0.588526032816683,0.3581259519553,-1.64012423335107,0.100979338709015,0.186709557234623,"Thin_vs_Early","S000006115","DDC1","855907","DDC1"
"YBL076C",381.185191235099,0.431952685921467,0.263437618880978,1.63952887273128,0.10110316261161,0.186814500467423,"Thin_vs_Early","S000000172","ILS1","852202","ILS1"
"YHR175W",55.9015951526628,0.469490961357595,0.285994036216633,1.63954535345594,0.101099733301283,0.186814500467423,"Thin_vs_Early","S000001218","CTR2","856580","CTR2"
"YHL031C",94.9443251849423,0.361725159256235,0.221110314416186,1.63675816862133,0.101681009449314,0.187819928263305,"Thin_vs_Early","S000001023","GOS1","856354","GOS1"
"YPL193W",55.3456816371845,-0.583781802441446,0.356784592666034,-1.63625107610593,0.101787050727899,0.18795348346209,"Thin_vs_Early","S000006114","RSA1","855908","RSA1"
"YGL219C",319.3541858213,0.360432096245129,0.220382456009237,1.63581549922222,0.101878207201807,0.188059473930175,"Thin_vs_Early","S000003187","MDM34","852654","MDM34"
"YNR024W",64.8045418638614,0.695153421334595,0.426566525969721,1.63479047547155,0.102092978096336,0.188393501482176,"Thin_vs_Early","S000005307","MPP6","855758","MPP6"
"YDR160W",65.1950278588323,0.405779218477346,0.248025445746375,1.63461316500376,0.102130166087104,0.188399720288495,"Thin_vs_Early","S000002567","SSY1","851738","SSY1"
"YBR058C",91.6362463137814,-0.352348508291509,0.215661257540597,-1.63298603986901,0.102471932765266,0.188947745348239,"Thin_vs_Early","S000000262","UBP14","852349","UBP14"
"YKL146W",229.718546422453,-0.403998183156945,0.247531360541707,-1.6328759974775,0.102495079239343,0.188947745348239,"Thin_vs_Early","S000001629","AVT3","853710","AVT3"
"YDR384C",17.3147945039183,-0.682834044223886,0.420499941735141,-1.63164425125028,0.102754450463717,0.189248421768553,"Thin_vs_Early","S000002792","ATO3","851992","ATO3"
"YNL116W",46.6772466429615,-0.438669478409345,0.26866641369465,-1.6316174844325,0.102760092595561,0.189248421768553,"Thin_vs_Early","S000005060","DMA2","855607","DMA2"
