"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","comparison","SGD","GENENAME","ENTREZID","label"
"YOR093C",90.8793318892634,-1.67553995163906,0.293917693491082,-5.68700426706176,1.29287227443086e-08,8.91409831788898e-08,"Mature_vs_Early","S000005619","CMR2","854260","CMR2"
"YKL103C",422.641697147518,1.54414575909973,0.271492220738825,5.68538115377005,1.30521226372273e-08,8.98805626847877e-08,"Mature_vs_Early","S000001586","APE1","853758","APE1"
"YNR031C",199.471186737542,-1.10954951915219,0.195561987938198,-5.67036296276995,1.42495308502364e-08,9.80051066255146e-08,"Mature_vs_Early","S000005314","SSK2","855765","SSK2"
"YNL135C",206.718020164451,0.996077244905111,0.175895942879327,5.6621945829588,1.4944921640785e-08,1.02534677907406e-07,"Mature_vs_Early","S000005079","FPR1","855587","FPR1"
"YNL252C",75.8360740929417,1.41551184306364,0.249740325193726,5.66227896932533,1.49375719193349e-08,1.02534677907406e-07,"Mature_vs_Early","S000005196","MRPL17","855469","MRPL17"
"YHR143W",169.049806718269,1.09007876789714,0.192598177178846,5.65889059280275,1.52354636817559e-08,1.04399468845095e-07,"Mature_vs_Early","S000001186","DSE2","856546","DSE2"
"YFL015C",11.4115542157389,3.34759230937552,0.540463785858799,5.65776167458385,1.53359889035894e-08,1.04959206611666e-07,"Mature_vs_Early","S000001879",NA,"850531","YFL015C"
"YBR279W",145.395496445197,2.03727338317572,0.360020034121169,5.65343806523756,1.57269797797118e-08,1.0750307282549e-07,"Mature_vs_Early","S000000483","PAF1","852582","PAF1"
"YHR102W",171.046603236709,-1.03181255723623,0.182547367573567,-5.64755800567049,1.62742933581852e-08,1.11107951346139e-07,"Mature_vs_Early","S000001144","KIC1","856502","KIC1"
"YOR015W",98.3581029622064,1.53708272675051,0.272130580138489,5.64158695079362,1.68489913706462e-08,1.14890735527381e-07,"Mature_vs_Early","S000005541",NA,"854180","YOR015W"
"YBL100W-C",7.36031675543685,4.83115988684577,0.704423259525316,5.62664273441833,1.83750747866917e-08,1.25143693932346e-07,"Mature_vs_Early","S000028598",NA,"1466439","YBL100W-C"
"YGR154C",53.4481100774199,-1.56152353013973,0.276583882056554,-5.61991166580248,1.91055117761498e-08,1.29959470213591e-07,"Mature_vs_Early","S000003386","GTO1","853058","GTO1"
"YEL027W",619.752244806035,-1.14778013451078,0.204364657240179,-5.61649275943811,1.94872411998346e-08,1.32394415517413e-07,"Mature_vs_Early","S000000753","VMA3","856686","VMA3"
"YER182W",235.048511594517,1.29977897750529,0.231501475510796,5.61298586687092,1.98864847714516e-08,1.3494227364404e-07,"Mature_vs_Early","S000000984","FMP10","856931","FMP10"
"YJR015W",102.302836409399,-1.54303363474327,0.274689973255001,-5.61114781941229,2.00988984092714e-08,1.36217716591303e-07,"Mature_vs_Early","S000003776",NA,"853472","YJR015W"
"YPL186C",595.367029420428,1.84096757696424,0.328011906294777,5.60822904079672,2.04407403281534e-08,1.38366177847075e-07,"Mature_vs_Early","S000006107","UIP4","855916","UIP4"
"YHR001W",111.243703726528,-1.28721763487886,0.229361511104045,-5.60441192970936,2.08963206977272e-08,1.41278401222134e-07,"Mature_vs_Early","S000001043","OSH7","856389","OSH7"
"YML121W",77.9275373064226,-1.36745700582749,0.243469932684946,-5.60207752648845,2.11797781192174e-08,1.43021265335952e-07,"Mature_vs_Early","S000004590","GTR1","854918","GTR1"
"YJL190C",157.67152319954,1.44211927151577,0.257437579791232,5.6005538079241,2.13668069147875e-08,1.44109541552398e-07,"Mature_vs_Early","S000003726","RPS22A","853249","RPS22A"
"YPL063W",157.320227204466,1.53446625676628,0.274119966487752,5.59392560730891,2.21992103296672e-08,1.49542685304203e-07,"Mature_vs_Early","S000005984","TIM50","856042","TIM50"
"YMR175W",1711.01398112198,2.30829886958817,0.411976524933271,5.58408306145543,2.34936409597464e-08,1.58071345153076e-07,"Mature_vs_Early","S000004787","SIP18","855213","SIP18"
"YDR391C",40.8627470616225,-1.66942245237619,0.296756188010878,-5.58200956704511,2.37755296056984e-08,1.59775000522733e-07,"Mature_vs_Early","S000002799",NA,"852000","YDR391C"
"YER021W",375.652282281741,0.960801835207964,0.172169808753229,5.58018913833605,2.4025718368148e-08,1.61067722056501e-07,"Mature_vs_Early","S000000823","RPN3","856742","RPN3"
"YOL061W",102.635868852935,-1.53052859369288,0.273899925529345,-5.580271109448,2.40143980181829e-08,1.61067722056501e-07,"Mature_vs_Early","S000005422","PRS5","854093","PRS5"
"YDL081C",217.766137610038,0.995297297222145,0.178540883092542,5.57376929055209,2.49285824346599e-08,1.6691963070131e-07,"Mature_vs_Early","S000002239","RPP1A","851478","RPP1A"
"YKL137W",66.9631788561887,1.75956216107594,0.315267926997747,5.56974741249897,2.55108896329565e-08,1.70409072116547e-07,"Mature_vs_Early","S000001620","CMC1","853721","CMC1"
"YMR012W",672.97522990525,0.9737198287146,0.174815889840316,5.56985453487639,2.549521020281e-08,1.70409072116547e-07,"Mature_vs_Early","S000004614","CLU1","855025","CLU1"
"YOL137W",61.0861955535127,-1.48426618010458,0.265684483004865,-5.5677933522575,2.57985518275175e-08,1.72124230216886e-07,"Mature_vs_Early","S000005497","BSC6","853983","BSC6"
"YBL028C",73.3430679311693,1.77545989227466,0.318593717310342,5.56422093296303,2.63326158427902e-08,1.75477276148546e-07,"Mature_vs_Early","S000000124",NA,"852253","YBL028C"
"YBL105C",174.383330108868,-1.00967402091119,0.18132420215625,-5.56332513290655,2.64682080985171e-08,1.76170116268624e-07,"Mature_vs_Early","S000000201","PKC1","852169","PKC1"
"YPL252C",33.4966888020486,1.90677608772323,0.340876678589723,5.56262789146899,2.65742143130934e-08,1.76664615678094e-07,"Mature_vs_Early","S000006173","YAH1","855824","YAH1"
"YDR123C",31.5530335806639,-2.10922834552954,0.37289349624164,-5.56201783590222,2.6667302928726e-08,1.77072162831862e-07,"Mature_vs_Early","S000002530","INO2","851701","INO2"
"YNCG0010W",1014.53030120506,-1.95934940745561,0.352956088264203,-5.55503149598411,2.77561708779333e-08,1.84082890429722e-07,"Mature_vs_Early","S000028467","SNR82","9164893","SNR82"
"YOR232W",230.121854312079,1.11380107283958,0.200484322918634,5.55477637177144,2.77967393398255e-08,1.84132740620889e-07,"Mature_vs_Early","S000005758","MGE1","854407","MGE1"
"YHR106W",109.171056379063,-1.37609390415881,0.247764985885247,-5.54585185582349,2.92526430691182e-08,1.93546881874177e-07,"Mature_vs_Early","S000001148","TRR2","856506","TRR2"
"YCL043C",449.842465469158,0.945011965604389,0.170559328641071,5.54047999528114,3.01643697978295e-08,1.99342472293842e-07,"Mature_vs_Early","S000000548","PDI1","850314","PDI1"
"YNL085W",145.768817389827,-1.20041841862654,0.216846889451961,-5.53198179849005,3.16632767604465e-08,2.09000136057402e-07,"Mature_vs_Early","S000005029","MKT1","855639","MKT1"
"YOR387C",9.57040715419317,-4.60983040254046,0.678901618734715,-5.5291604345369,3.21766978261899e-08,2.12137732058821e-07,"Mature_vs_Early","S000005914",NA,"854569","YOR387C"
"YOR394W",13.1160467046282,2.81563115899863,0.485933456981723,5.5262920531084,3.2706950593158e-08,2.15378749118775e-07,"Mature_vs_Early","S000005921","PAU21","854576","PAU21"
"YML012W",235.762395814462,1.051460769114,0.190349491999797,5.52322495154805,3.32833153969539e-08,2.18915407410189e-07,"Mature_vs_Early","S000004473","ERV25","854997","ERV25"
"YGR076C",51.6897539554602,2.02964014663442,0.36665667036441,5.5171542150359,3.44533085287116e-08,2.26343610629071e-07,"Mature_vs_Early","S000003308","MRPL25","852967","MRPL25"
"YMR271C",123.317797536988,-1.18224504373692,0.21388142731068,-5.51636466251107,3.46083773424422e-08,2.27094546731149e-07,"Mature_vs_Early","S000004884","URA10","855313","URA10"
"YGL041W-A",68.722322831079,1.54243446211787,0.279354814096726,5.51352000856276,3.51727029170877e-08,2.30526032883642e-07,"Mature_vs_Early","S000028826","DPC13","5814844","DPC13"
"YIL101C",79.1385117927635,1.6429888057675,0.297602427471926,5.51132337928484,3.5614569490186e-08,2.33147786874062e-07,"Mature_vs_Early","S000001363","XBP1","854706","XBP1"
"YJL130C",1210.06533413097,1.09263104376648,0.198315326859838,5.5094799844503,3.59895313016269e-08,2.35325914180004e-07,"Mature_vs_Early","S000003666","URA2","853311","URA2"
"YHR029C",133.29341498465,-1.43834929212264,0.260984695685592,-5.50050526125615,3.78704451637023e-08,2.47334407980053e-07,"Mature_vs_Early","S000001071","YHI9","856424","YHI9"
"YPR202W",58.9040799143112,-2.00040143879074,0.36082890762751,-5.49846804349202,3.83104949439705e-08,2.49915418422552e-07,"Mature_vs_Early","S000006406",NA,"856332","YPR202W"
"YLR249W",2220.17416796135,-1.62285305955897,0.295266574457832,-5.49698485543955,3.8633986485562e-08,2.51730922469083e-07,"Mature_vs_Early","S000004239","YEF3","850951","YEF3"
"YLR387C",190.720363244609,0.930462519259473,0.169254471509805,5.496739602917,3.86877320144084e-08,2.51786629733959e-07,"Mature_vs_Early","S000004379","REH1","851103","REH1"
"YLL060C",76.7871933117608,-1.65361436196124,0.300326067930109,-5.49360496737285,3.9381085625005e-08,2.56000032691836e-07,"Mature_vs_Early","S000003983","GTT2","850666","GTT2"
"YBL039W-B",37.5076983509203,1.76259485697388,0.319689169317233,5.49109780448019,3.99443065974317e-08,2.5906133988031e-07,"Mature_vs_Early","S000028517","MIN6","1466441","MIN6"
"YJR119C",59.3298977092589,-1.51921405017379,0.27562898809945,-5.4910946628492,3.99450172244096e-08,2.5906133988031e-07,"Mature_vs_Early","S000003880","JHD2","853583","JHD2"
"YDR452W",420.018684873144,1.19468259528327,0.217590198112751,5.48986919371657,4.02231515386439e-08,2.6056183397882e-07,"Mature_vs_Early","S000002860","PPN1","852063","PPN1"
"YOL032W",150.504297632868,1.5092048289463,0.274855085068493,5.4871999040046,4.08354928314935e-08,2.64221289853949e-07,"Mature_vs_Early","S000005392","OPI10","854125","OPI10"
"YCR028C",32.7147215924307,-2.14430886974786,0.384482092563885,-5.48689450117937,4.0906126538037e-08,2.64371265595596e-07,"Mature_vs_Early","S000000623","FEN2","850394","FEN2"
"YER010C",75.3199424577637,-1.29307471096367,0.235127701806655,-5.48331630592385,4.17425691489703e-08,2.69464487519019e-07,"Mature_vs_Early","S000000812",NA,"856728","YER010C"
"YBL059W",47.8374917575183,1.72876984950616,0.314549861421178,5.47866805205387,4.28539456677741e-08,2.75880136795608e-07,"Mature_vs_Early","S000000155","IAI11","852221","IAI11"
"YHR086W",131.929179283451,-1.83599569248419,0.334565372686514,-5.4786413588269,4.2860410004272e-08,2.75880136795608e-07,"Mature_vs_Early","S000001128","NAM8","856486","NAM8"
"YLR256W",517.923854555061,-0.911917265922677,0.166408473570304,-5.47853995598766,4.28849754918321e-08,2.75880136795608e-07,"Mature_vs_Early","S000004246","HAP1","850958","HAP1"
"YDR003W-A",31.1650465658147,1.70957573198608,0.310963865293004,5.47240438602261,4.4397030854533e-08,2.85002002021411e-07,"Mature_vs_Early","S000028819",NA,"1466432","YDR003W-A"
"YDR541C",43.3971095315326,-1.71800501740243,0.311694518693579,-5.47237152702106,4.44052661559118e-08,2.85002002021411e-07,"Mature_vs_Early","S000002949",NA,"852154","YDR541C"
"YEL073C",14.3076721480447,-4.02914354708988,0.623076987944378,-5.47141976386805,4.46444459475434e-08,2.86207374423204e-07,"Mature_vs_Early","S000000799",NA,"856636","YEL073C"
"YKL114C",67.789358095937,1.50980894296115,0.27562307052874,5.47092557747285,4.47691280188609e-08,2.86676795624223e-07,"Mature_vs_Early","S000001597","APN1","853746","APN1"
"YKR085C",87.2273358973548,1.43561547859004,0.262390365604976,5.46658384705015,4.58791455869604e-08,2.93447439799032e-07,"Mature_vs_Early","S000001793","MRPL20","853960","MRPL20"
"YGL108C",64.788791537205,2.05059351117927,0.373997939793551,5.46595637205329,4.60417579208466e-08,2.94149808918619e-07,"Mature_vs_Early","S000003076",NA,"852770","YGL108C"
"YJR096W",817.629382589917,-0.905066690061301,0.165636430362522,-5.46305249923178,4.6801611353412e-08,2.98661829152186e-07,"Mature_vs_Early","S000003857",NA,"853559","YJR096W"
"YNL191W",92.2548469819245,1.19421076782429,0.218567892810444,5.46060979524556,4.74501927613961e-08,3.024542607251e-07,"Mature_vs_Early","S000005135","DUG3","855530","DUG3"
"YBR230C",471.464911190998,0.952377654494901,0.174645058878362,5.45281116197174,4.95797114751388e-08,3.15666940146284e-07,"Mature_vs_Early","S000000434","OM14","852531","OM14"
"YJR117W",283.694648512307,0.962815795378276,0.176729998342065,5.44757594271753,5.10609163066723e-08,3.24726443772228e-07,"Mature_vs_Early","S000003878","STE24","853581","STE24"
"YDR054C",190.244803232951,1.36462452991263,0.250643570501274,5.44242669665878,5.25595914450999e-08,3.33876264470526e-07,"Mature_vs_Early","S000002461","CDC34","851624","CDC34"
"YPL029W",68.385681516095,-1.46273932906808,0.268049022164039,-5.44200117538884,5.26853279005899e-08,3.34293806075383e-07,"Mature_vs_Early","S000005950","SUV3","856078","SUV3"
"YOL030W",437.419270409444,-1.4749262964726,0.270991929850681,-5.44162907424468,5.27955182317986e-08,3.34611868110751e-07,"Mature_vs_Early","S000005390","GAS5","854127","GAS5"
"YLR246W",77.0723615102341,-1.25287170565299,0.229813249510746,-5.4399994279315,5.32807423081828e-08,3.37303426589644e-07,"Mature_vs_Early","S000004236","ERF2","850947","ERF2"
"YPL250C",71.2892156794528,1.70230012873406,0.312447043365228,5.43921970578325,5.35144290353594e-08,3.38398279405207e-07,"Mature_vs_Early","S000006171","ATG41","855825","ATG41"
"YLR411W",339.176535284315,-0.888082970364891,0.163309213537256,-5.43641003138518,5.43647698378691e-08,3.43385638057561e-07,"Mature_vs_Early","S000004403","CTR3","851129","CTR3"
"YKL212W",162.019371099543,-1.29388857088927,0.238015768715528,-5.43504066392285,5.47839373431923e-08,3.45641353271715e-07,"Mature_vs_Early","S000001695","SAC1","853668","SAC1"
"YOR131C",54.0964172514713,1.52877487989682,0.280940486224862,5.43119078648124,5.59792465353741e-08,3.52783238063992e-07,"Mature_vs_Early","S000005657",NA,"854299","YOR131C"
"YPR133W-A",62.4980626027839,1.38703207616337,0.255254974499319,5.42741875705023,5.71748775631106e-08,3.59911008931174e-07,"Mature_vs_Early","S000006433","TOM5","856252","TOM5"
"YBR085C-A",219.540398890846,-1.19880064050748,0.220839840076838,-5.42593336627626,5.76524655676572e-08,3.62507771644942e-07,"Mature_vs_Early","S000007522",NA,"852381","YBR085C-A"
"YPL203W",114.743121698757,-1.37732513462785,0.253561736578414,-5.42522396495834,5.7881916515861e-08,3.6354019944742e-07,"Mature_vs_Early","S000006124","TPK2","855898","TPK2"
"YOR233W",97.4264106956666,-1.1503863163469,0.211802096560137,-5.42456709097829,5.80951667236262e-08,3.64468664208696e-07,"Mature_vs_Early","S000005759","KIN4","854408","KIN4"
"YIL162W",82.640546464178,1.27049794103787,0.234108604308688,5.42316990901973,5.85512882888809e-08,3.66917015812549e-07,"Mature_vs_Early","S000001424","SUC2","854644","SUC2"
"YBL019W",49.0552542388817,-1.53563802360111,0.281841052344599,-5.42012427308461,5.95576195618305e-08,3.72803930987593e-07,"Mature_vs_Early","S000000115","APN2","852262","APN2"
"YFR017C",312.397697408743,1.40536871177743,0.259260364597675,5.41854512857537,6.00859734926816e-08,3.75689066585555e-07,"Mature_vs_Early","S000001913","IGD1","850572","IGD1"
"YMR202W",112.090799438522,-1.50132611830358,0.277005057626503,-5.41432396460359,6.15206932769754e-08,3.84228455432769e-07,"Mature_vs_Early","S000004815","ERG2","855242","ERG2"
"YLR438C-A",59.7115054003523,2.24443805348661,0.413087808077253,5.41261566791517,6.21107077019962e-08,3.87479006279755e-07,"Mature_vs_Early","S000006434","LSM3","851159","LSM3"
"YHR162W",562.416649607654,1.18860742420492,0.219641356342513,5.41129735443424,6.25697733148147e-08,3.89906271965137e-07,"Mature_vs_Early","S000001205","MPC2","856567","MPC2"
"YJR158W",30.9133391576785,0.427178053173047,0.539327736884689,5.41060701478748,6.28114743843925e-08,3.90975110385979e-07,"Mature_vs_Early","S000003919","HXT16","853623","HXT16"
"YDR225W",409.045789811731,1.44811576004472,0.267762035389294,5.40817639831648,6.36697000176177e-08,3.95874887051504e-07,"Mature_vs_Early","S000002633","HTA1","851811","HTA1"
"YLR174W",218.082405717075,1.55601771129528,0.287899809267959,5.40629050059487,6.43434073778061e-08,3.9961775083808e-07,"Mature_vs_Early","S000004164","IDP2","850871","IDP2"
"YBR043C",77.1977173339863,-1.39136469531587,0.256679267935107,-5.40596708447207,6.44596343420236e-08,3.99893789442554e-07,"Mature_vs_Early","S000000247","QDR3","852331","QDR3"
"YIL002W-A",58.9851910526141,1.61549418869058,0.298362913370524,5.40436827728811,6.50371967495158e-08,4.03028056831538e-07,"Mature_vs_Early","S000028835","CMI7","1466493","CMI7"
"YDR119W-A",1420.16434052622,1.09813953951411,0.203444805495657,5.39726629210356,6.76639250535274e-08,4.18839696081334e-07,"Mature_vs_Early","S000113555","COX26","3799970","COX26"
"YNR016C",1163.04572057791,-1.37023376072611,0.253975041008385,-5.39592458748544,6.81715771339798e-08,4.21513713888348e-07,"Mature_vs_Early","S000005299","ACC1","855750","ACC1"
"YMR315W",287.455043967326,-0.981088088465232,0.181758760798113,-5.39478696542866,6.86049004733736e-08,4.23722727868253e-07,"Mature_vs_Early","S000004932",NA,"855363","YMR315W"
"YKL176C",173.626806491389,-1.62527230163405,0.301048226097799,-5.39436952840337,6.87645715412876e-08,4.24238569276316e-07,"Mature_vs_Early","S000001659","LST4","853678","LST4"
"YMR123W",34.7542451632786,1.64270100790402,0.303363675866402,5.39319394772666,6.92161718886682e-08,4.265523159201e-07,"Mature_vs_Early","S000004730","PKR1","855153","PKR1"
"YDR343C",695.353214294994,3.11269403890738,0.566431152574017,5.39182317678593,6.97463832371108e-08,4.29344862998833e-07,"Mature_vs_Early","S000002751","HXT6","851944","HXT6"
"YHL023C",148.813360397223,-1.09113067133585,0.202404751629532,-5.38763266402744,7.1391776306268e-08,4.38988505300462e-07,"Mature_vs_Early","S000001015","NPR3","856362","NPR3"
"YHR079C",116.736874515354,-1.17473240737306,0.217817238413223,-5.38507621818009,7.24139564108399e-08,4.44782967105611e-07,"Mature_vs_Early","S000001121","IRE1","856478","IRE1"
"YLR176C",59.8998069891613,1.44578920381335,0.268568172284739,5.37444021420719,7.68209666973986e-08,4.71332164615868e-07,"Mature_vs_Early","S000004166","RFX1","850873","RFX1"
"YIL147C",122.552202122526,-1.16068454667837,0.216205707017096,-5.36297481703299,8.18624228460157e-08,5.01711284571126e-07,"Mature_vs_Early","S000001409","SLN1","854659","SLN1"
"YER029C",98.3182118753958,1.80557722006631,0.336281186201592,5.36037129137892,8.3051080465127e-08,5.08436889309036e-07,"Mature_vs_Early","S000000831","SMB1","856751","SMB1"
"YAL061W",163.253613746893,-1.06178277189196,0.197801102848473,-5.35965389172569,8.33815403883516e-08,5.09899628434146e-07,"Mature_vs_Early","S000000057","BDH2","851238","BDH2"
"YHR010W",346.890689438979,0.987275501830975,0.184407408466307,5.35363305992104,8.62055897365589e-08,5.26591382042072e-07,"Mature_vs_Early","S000001052","RPL27A","856401","RPL27A"
"YMR311C",574.910522193646,1.95625763354826,0.365480882927943,5.34804452398494,8.89095963903848e-08,5.42514087065535e-07,"Mature_vs_Early","S000004928","GLC8","855359","GLC8"
"YMR255W",153.498769504962,1.7013728088119,0.317904996710959,5.34671536996024,8.95646932061896e-08,5.45913463732694e-07,"Mature_vs_Early","S000004868","GFD1","855297","GFD1"
"YGR084C",84.1292095528881,1.29660095538719,0.242351913311352,5.34624416345966,8.97980556833397e-08,5.46737670176924e-07,"Mature_vs_Early","S000003316","MRP13","852975","MRP13"
"YOL019W",50.0909821497525,-1.56389445826024,0.291204548441046,-5.34410748409647,9.08636418946582e-08,5.52621560038363e-07,"Mature_vs_Early","S000005379","TOS7","854141","TOS7"
"YDR475C",120.480359444505,-1.14495538353159,0.213926766341045,-5.34376486978389,9.10356424610657e-08,5.53063864940673e-07,"Mature_vs_Early","S000002883","JIP4","852086","JIP4"
"YBR029C",81.0700453080979,-1.37374778542268,0.256669125705936,-5.3435126216968,9.11624784507057e-08,5.53231119225361e-07,"Mature_vs_Early","S000000233","CDS1","852317","CDS1"
"YIL146C",108.469332020145,-1.15043978435019,0.214986117551959,-5.34252678988679,9.16598196432042e-08,5.55644020927411e-07,"Mature_vs_Early","S000001408","ATG32","854660","ATG32"
"YGL147C",78.3927947185021,1.29989884628647,0.243146441699251,5.34179186900994,9.20322870432509e-08,5.57295512084729e-07,"Mature_vs_Early","S000003115","RPL9A","852730","RPL9A"
"YPR184W",712.341119687678,1.23690126437398,0.231607354058427,5.33876755981433,9.35805268528257e-08,5.66055499562532e-07,"Mature_vs_Early","S000006388","GDB1","856314","GDB1"
"YEL057C",11.1490449273768,2.85687020552295,0.502527431570269,5.33783037100114,9.40653998813203e-08,5.68371304488976e-07,"Mature_vs_Early","S000000783","SDD1","856653","SDD1"
"YDL206W",139.229617981579,-1.10755468114573,0.207411527353057,-5.33458961269747,9.57608869178457e-08,5.77978815818346e-07,"Mature_vs_Early","S000002365","YCX1","851321","YCX1"
"YNL163C",106.188040121818,-1.24976701129387,0.234037807910026,-5.33439632905902,9.58629376801565e-08,5.77978815818346e-07,"Mature_vs_Early","S000005107","RIA1","855558","RIA1"
"YNL157W",228.634792519934,1.26154950970209,0.236643163878358,5.32977959836697,9.8332026916361e-08,5.92224564271402e-07,"Mature_vs_Early","S000005101","IGO1","855565","IGO1"
"YGR135W",269.082250757764,1.03267447637934,0.193753384407259,5.32939769282856,9.8539009593114e-08,5.92830261817751e-07,"Mature_vs_Early","S000003367","PRE9","853036","PRE9"
"YLR167W",1064.27040299812,1.08161064972917,0.203078772098071,5.32609893129208,1.0034449176903e-07,6.03041168980872e-07,"Mature_vs_Early","S000004157","RPS31","850864","RPS31"
"YJL077C",47.5511162742039,1.67496631802536,0.313552748161513,5.32553480444957,1.00656439622464e-07,6.04264035707703e-07,"Mature_vs_Early","S000003613","ICS3","853368","ICS3"
"YJL079C",279.55124783978,-1.11563995618311,0.209305515393259,-5.32484599000527,1.01038609526972e-07,6.05905375322672e-07,"Mature_vs_Early","S000003615","PRY1","853366","PRY1"
"YGL226W",61.6705281266414,1.2764011282612,0.239473962027904,5.32395063421267,1.01537473070643e-07,6.07588896322829e-07,"Mature_vs_Early","S000003195","MTC3","852626","MTC3"
"YJR047C",34.2387681065365,1.57559741371341,0.29454878067916,5.3241431746576,1.01429994900077e-07,6.07588896322829e-07,"Mature_vs_Early","S000003808","ANB1","853506","ANB1"
"YOR100C",44.5335556062582,-1.73934021152545,0.324811834840969,-5.32134030873267,1.03005507635889e-07,6.15712106265599e-07,"Mature_vs_Early","S000005626","CRC1","854267","CRC1"
"YGL163C",245.654104105495,1.05070385024141,0.197454751369855,5.32048580465587,1.03490524388268e-07,6.17948243694581e-07,"Mature_vs_Early","S000003131","RAD54","852713","RAD54"
"YGR053C",60.598504925776,1.60048980374616,0.300422882411872,5.31839947865116,1.04684028692995e-07,6.24405485919354e-07,"Mature_vs_Early","S000003285","MCO32","852944","MCO32"
"YJL056C",44.7916564191751,-1.64407010763825,0.307176752731103,-5.3176716180058,1.05103534919956e-07,6.26237211806499e-07,"Mature_vs_Early","S000003592","ZAP1","853390","ZAP1"
"YCL009C",74.6912939146814,1.86215267278238,0.349657523893169,5.31730314051483,1.05316528701838e-07,6.26835877561902e-07,"Mature_vs_Early","S000000515","ILV6","850348","ILV6"
"YHR033W",23.7694969330855,1.95331159069733,0.364495097603409,5.31606933649392,1.0603275919373e-07,6.30425295056849e-07,"Mature_vs_Early","S000001075",NA,"856428","YHR033W"
"YGR169C-A",107.277591876571,2.34765876416721,0.440501284050118,5.31537940693151,1.06435320120723e-07,6.31789778111096e-07,"Mature_vs_Early","S000028521","LSO2","1466460","LSO2"
"YNL087W",143.99762379392,-1.03019995754557,0.193624181928381,-5.31528748105536,1.06489068685392e-07,6.31789778111096e-07,"Mature_vs_Early","S000005031","TCB2","855637","TCB2"
"YHR001W-A",860.665851910688,0.937595492123692,0.176490428266219,5.3123937148859,1.08194531611516e-07,6.4122525064655e-07,"Mature_vs_Early","S000003529","QCR10","856390","QCR10"
"YJL140W",225.78392689477,1.31084082132128,0.246721728814995,5.31185138736623,1.08517084345329e-07,6.42453429211292e-07,"Mature_vs_Early","S000003676","RPB4","853301","RPB4"
"YGR256W",289.626511801245,-1.15524007247522,0.217375683130784,-5.30972141868454,1.09792925276075e-07,6.493167587187e-07,"Mature_vs_Early","S000003488","GND2","853172","GND2"
"YDR031W",119.753933638715,1.35399927511606,0.254979641139158,5.30772496493142,1.11001963562939e-07,6.55770879118912e-07,"Mature_vs_Early","S000002438","MIX14","851595","MIX14"
"YIR023W",87.8897780596799,-1.26160479738377,0.237494548863146,-5.30124842222906,1.15013458312e-07,6.78749974847619e-07,"Mature_vs_Early","S000001462","DAL81","854841","DAL81"
"YLR194C",71.8893095728236,1.62927313038399,0.307679452695172,5.28852077585123,1.23309485349154e-07,7.26938775534534e-07,"Mature_vs_Early","S000004184","NCW2","850891","NCW2"
"YPR182W",52.1717681206113,1.48980639160706,0.281283756481181,5.28748505151388,1.2400949162934e-07,7.30292682734728e-07,"Mature_vs_Early","S000006386","SMX3","856312","SMX3"
"YLR295C",479.598599486989,1.39055408879792,0.263108604192878,5.28555305767458,1.25325540655346e-07,7.37263555428648e-07,"Mature_vs_Early","S000004286","ATP14","851002","ATP14"
"YGR197C",56.6887183719395,1.38816244289293,0.262607004401053,5.27839865042595,1.30317710616787e-07,7.65822748782825e-07,"Mature_vs_Early","S000003429","SNG1","853111","SNG1"
"YGR003W",70.7703836904405,-1.48895980351098,0.281685164275216,-5.27157575775982,1.35257436111903e-07,7.94013884699061e-07,"Mature_vs_Early","S000003235","CUL3","852886","CUL3"
"YDL138W",67.4409597934854,-1.63429921806163,0.308871086595151,-5.26969791712445,1.3664845893764e-07,8.01335331306942e-07,"Mature_vs_Early","S000002297","RGT2","851417","RGT2"
"YGR103W",176.33075930921,1.4789545771847,0.281056468952316,5.26004948837994,1.44016636263883e-07,8.42997603757685e-07,"Mature_vs_Early","S000003335","NOP7","852995","NOP7"
"YIL062C",162.988517548179,1.00471852833469,0.190978264572718,5.2598067010544,1.44206913728428e-07,8.42997603757685e-07,"Mature_vs_Early","S000001324","ARC15","854748","ARC15"
"YOR002W",147.720179856742,-1.36005931017142,0.258329432840548,-5.25986960971031,1.44157587583311e-07,8.42997603757685e-07,"Mature_vs_Early","S000005528","ALG6","854163","ALG6"
"YCR023C",95.9607326880309,-1.25828112816107,0.239011706768458,-5.25584812735989,1.47343847527806e-07,8.60432468110488e-07,"Mature_vs_Early","S000000617",NA,"850387","YCR023C"
"YOR360C",132.191578281201,-1.11047609006774,0.211112865834866,-5.25345973143509,1.49268323197017e-07,8.70757935634117e-07,"Mature_vs_Early","S000005887","PDE2","854542","PDE2"
"YCR073C",59.9951195493524,-1.6688454875891,0.316947674693767,-5.24365431931894,1.57427021374917e-07,9.17391146526845e-07,"Mature_vs_Early","S000000669","SSK22","850436","SSK22"
"YLR325C",320.330956369933,1.29243886663587,0.246534158949844,5.24198793602477,1.58855758846583e-07,9.2474966826992e-07,"Mature_vs_Early","S000004317","RPL38","851035","RPL38"
"YHR039C-A",623.505385913815,1.72041731355606,0.328174261258618,5.24108573343647,1.59634520474975e-07,9.27539319359259e-07,"Mature_vs_Early","S000002100","VMA10","856435","VMA10"
"YMR040W",103.28472794891,2.1014004304096,0.400851555922166,5.24104708836533,1.59667960377945e-07,9.27539319359259e-07,"Mature_vs_Early","S000004643","YET2","855056","YET2"
