"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","sig","SGD","GENENAME","ENTREZID","label"
"YHR215W",67.7486600817847,1.67632043674743,0.288408685711052,5.79297246423682,6.91514487093697e-09,9.12897442559001e-08,"Up","S000001258","PHO12","856625","PHO12"
"YHR216W",51.1148633645649,0.996641558966474,0.360069040966056,2.76443601470199,0.00570212891689271,0.0167192422084259,"NS","S000001259","IMD2","856626","IMD2"
"YHR219W",410.42905566222,-1.67463871302688,0.325134777426577,-5.15160993573375,2.58259759853603e-07,2.5419878483117e-06,"Down","S000001262",NA,"856629","YHR219W"
"YIL001W",52.174952103782,0.821131955353439,0.267717029097446,3.06692958351724,0.00216269798269568,0.00748812334468465,"NS","S000001263",NA,"854816","YIL001W"
"YIL002C",84.668657425024,0.112806959214051,0.241210041183865,0.471684962021719,0.637151672468948,0.734596847542324,"NS","S000001264","INP51","854815","INP51"
"YIL002W-A",58.9851910526141,-1.5032999752339,0.296926719171343,-5.05357866820916,4.33607594981977e-07,4.02604651940766e-06,"Down","S000028835","CMI7","1466493","CMI7"
"YIL003W",44.817433685718,0.319957660096801,0.290031701284996,1.10575777500335,0.268831375756415,0.385795876954917,"NS","S000001265","CFD1","854814","CFD1"
"YIL004C",26.9834695547128,0.12944040619985,0.369635073990857,0.347509449444143,0.72820862070596,0.81039756810885,"NS","S000001266","BET1","854813","BET1"
"YIL005W",168.067502188782,-0.447728929419849,0.2156162729836,-2.07629040713791,0.0378670999937036,0.0797065061232751,"NS","S000001267","EPS1","854812","EPS1"
"YIL006W",37.6862637177534,0.800080813583704,0.332814689708795,2.40644329230444,0.0161087047121048,0.0395297941611104,"NS","S000001268","YIA6","854811","YIA6"
"YIL007C",60.4354419547131,0.508646661740607,0.265061976213459,1.92609157051681,0.0540929409834978,0.106635447352819,"NS","S000001269","NAS2","854810","NAS2"
"YIL008W",29.5286256600637,-0.0129718200528217,0.350958119423629,-0.0433923904124941,0.965388743560731,0.977317952094646,"NS","S000001270","URM1","854809","URM1"
"YIL009W",71.4820394259827,1.9196383281911,0.289273122349357,6.60714815332463,3.91793910295609e-11,7.96599954108334e-10,"Up","S000001271","FAA3","854808","FAA3"
"YIL010W",29.2472354633951,0.807537515733554,0.344874248609925,2.32953462594242,0.0198307608590322,0.0466428792614904,"NS","S000001272","DOT5","854805","DOT5"
"YIL011W",9.46550737491846,-0.288387340245825,0.497004886870774,-0.571441577399465,0.567700352137326,0.675637398367238,"NS","S000001273","TIR3","854804","TIR3"
"YIL013C",84.8013576647026,0.04657303711919,0.226099301384765,0.208458478617475,0.834870999715482,0.888286161080014,"NS","S000001275","PDR11","854802","PDR11"
"YIL014W",87.4330707385086,0.272329909475865,0.219191978747232,1.24520252382534,0.213057315135008,0.322983077323449,"NS","S000001276","MNT3","854801","MNT3"
"YIL015W",17.0287920376605,-0.939913733904909,0.399382646481519,-2.34872819973623,0.0188376520815723,0.0448436564776865,"NS","S000001277","BAR1","854797","BAR1"
"YIL016W",63.2452779267818,0.204552537677111,0.232275422376247,0.877862908406079,0.380018120217865,0.502273059960551,"NS","S000001278","SNL1","854796","SNL1"
"YIL017C",160.636197089432,-0.661048757158938,0.187365622611865,-3.52745417324201,0.000419576384538626,0.0018448776939737,"NS","S000001279","VID28","854795","VID28"
"YIL018W",602.312230525706,0.999683353705158,0.24797937330281,4.03040249429587,5.5681423748243e-05,0.000315565830825495,"NS","S000001280","RPL2B","854794","RPL2B"
"YIL019W",53.2909735301863,0.129422153337126,0.284641555860223,0.455999289607693,0.648390489056339,0.744166340035613,"NS","S000001281","FAF1","854793","FAF1"
"YIL020C",36.1958861475141,0.862717873291913,0.309080740992679,2.79551996006505,0.00518163019913083,0.0154368245130256,"NS","S000001282","HIS6","854792","HIS6"
"YIL021W",50.9713510179847,0.530202683296287,0.247523528623907,2.13765687967475,0.0325446016372899,0.070300882404553,"NS","S000001283","RPB3","854791","RPB3"
"YIL022W",59.6022005184398,-0.10792104357628,0.244422064834478,-0.444191661724204,0.656904020224256,0.750074256337227,"NS","S000001284","TIM44","854790","TIM44"
"YIL023C",26.1266321642541,-1.11232779050256,0.364778765663871,-3.04722276121439,0.00230966475034987,0.0079133716630991,"Down","S000001285","YKE4","854789","YKE4"
"YIL024C",73.9453187918924,-0.33067297449975,0.267648803899236,-1.23393905699025,0.217225614289691,0.327071323569693,"NS","S000001286","ATG45","854788","ATG45"
"YIL026C",102.436581913606,0.258452382619809,0.207521867220842,1.2433735155452,0.213730225114952,0.323469460504047,"NS","S000001288","IRR1","854786","IRR1"
"YIL027C",67.1946271852189,-0.774498360710298,0.272976922891105,-2.83681761157,0.00455656330721734,0.013947590211268,"NS","S000001289","EMC5","854785","EMC5"
"YIL030C",274.284264814009,0.166078075290969,0.267345335651132,0.621525263224256,0.534254077608764,0.644651357686063,"NS","S000001292","SSM4","854781","SSM4"
"YIL031W",178.738500091977,-1.41776764781575,0.252407168592565,-5.61413250654509,1.97550792103657e-08,2.37188677329627e-07,"Down","S000001293","ULP2","854780","ULP2"
"YIL033C",245.933678539839,-1.01575038522384,0.198444563000024,-5.11832501797025,3.08261048373479e-07,2.97629514816058e-06,"Down","S000001295","BCY1","854778","BCY1"
"YIL034C",134.043675263257,-0.0235084108414827,0.202997232501186,-0.11650686413741,0.907250846351668,0.937369151525434,"NS","S000001296","CAP2","854777","CAP2"
"YIL035C",88.8514727589999,-0.158102185318773,0.273040391698289,-0.58056635826101,0.561532751246967,0.669584537071244,"NS","S000001297","CKA1","854776","CKA1"
"YIL036W",108.595682647819,-1.77022454041805,0.249380234203498,-7.08859668766429,1.3547871336628e-12,3.44635576330386e-11,"Down","S000001298","CST6","854775","CST6"
"YIL037C",26.3171460614935,0.631409990653871,0.373681458682461,1.69974118789251,0.0891796183075455,0.161305082334849,"NS","S000001299","PRM2","854774","PRM2"
"YIL038C",72.4446327090001,-0.239645159524335,0.2546430364954,-0.940492393285344,0.346965049642772,0.469160750378612,"NS","S000001300","NOT3","854773","NOT3"
"YIL039W",84.4358814914381,0.982562137692736,0.264647419062343,3.71147943341768,0.000206051412159506,0.000990433491924598,"NS","S000001301","TED1","854772","TED1"
"YIL040W",53.4919712622589,-0.577638023611049,0.285787111872348,-2.0229518350752,0.0430781135637973,0.088720210966327,"NS","S000001302","APQ12","854771","APQ12"
"YIL041W",152.514790301733,0.513158139122176,0.279423148691932,1.83666763994115,0.0662589752247609,0.125982508865919,"NS","S000001303","GVP36","854770","GVP36"
"YIL042C",25.5982341519545,-1.09505431268146,0.329107723353582,-3.32351591806441,0.00088890349531765,0.00348492707418341,"Down","S000001304","PKP1","854769","PKP1"
"YIL043C",103.148976166292,0.864746523402894,0.29328358410613,2.94858328771812,0.00319234106631177,0.0103639464338129,"NS","S000001305","CBR1","854768","CBR1"
"YIL044C",53.1686672097137,0.0739447486846075,0.248718337890915,0.296951835756011,0.76650328082481,0.839927178889657,"NS","S000001306","AGE2","854767","AGE2"
"YIL045W",326.514949629879,-3.12633746089157,0.251300057805277,-12.4072230641783,2.38791883147373e-35,6.33480752863817e-33,"Down","S000001307","PIG2","854766","PIG2"
"YIL046W",149.609415887046,0.234406769228882,0.252884794147066,0.929316834278899,0.352724913483454,0.474530425746516,"NS","S000001308","MET30","854765","MET30"
"YIL047C",455.284876822366,0.156973014705383,0.177310184084143,0.886267598802577,0.375473344548214,0.498038572018596,"NS","S000001309","SYG1","854764","SYG1"
"YIL048W",171.965614045083,1.00142657384708,0.286232237491404,3.49970460337265,0.000465773999728619,0.0020256260362905,"Up","S000001310","NEO1","854763","NEO1"
"YIL049W",17.7472713664107,-0.127103338092727,0.369186033276073,-0.347105568155603,0.728512010486457,0.810411423805921,"NS","S000001311","DFG10","854762","DFG10"
"YIL050W",73.5009247199599,0.266944891017845,0.258386675676294,1.04052387729985,0.298096576709283,0.418416736923008,"NS","S000001312","PCL7","854761","PCL7"
"YIL051C",120.19868682724,-1.19205573460622,0.206350041153234,-5.77495845620286,7.69720740960113e-09,1.00659958870629e-07,"Down","S000001313","MMF1","854760","MMF1"
"YIL052C",330.594150618577,-0.146314592350448,0.165975156506796,-0.882421103945016,0.377549127386717,0.499847259635765,"NS","S000001314","RPL34B","854759","RPL34B"
"YIL053W",98.1582755597718,-0.242340968108868,0.296863460634143,-0.804192220373794,0.421285971051156,0.541903519909026,"NS","S000001315","GPP1","854758","GPP1"
"YIL055C",36.3281017775492,-1.070226144284,0.331276060869574,-3.22736749734489,0.00124934888956415,0.0046556004439879,"Down","S000001317",NA,"854756","YIL055C"
"YIL056W",524.228956335119,-0.426862884447641,0.174854736731106,-2.44105699425212,0.0146443433770075,0.0366174313075893,"NS","S000001318","VHR1","854755","VHR1"
"YIL057C",8.68252680814292,-2.34181570310215,0.519743334559805,-4.30612269978193,1.66140925162578e-05,0.000109353613665435,"Down","S000001319","RGI2","854753","RGI2"
"YIL059C",38.0687340456981,-0.809923253961773,0.32760290196789,-2.47042570642269,0.0134952347531279,0.0343296588172035,"NS","S000001321",NA,"854752","YIL059C"
"YIL060W",48.950573612058,-1.68227102230801,0.324425042279813,-5.17462074664332,2.28374381892599e-07,2.26383217352966e-06,"Down","S000001322",NA,"854750","YIL060W"
"YIL061C",19.755389096705,0.258735429808944,0.366716359242597,0.703790013672868,0.481563553668214,0.598926450808268,"NS","S000001323","SNP1","854749","SNP1"
"YIL062C",162.988517548179,-0.563116030437402,0.186712587827982,-3.01631680428583,0.00255865776595572,0.00862328034733171,"NS","S000001324","ARC15","854748","ARC15"
"YIL063C",112.454644599056,-0.625332201635874,0.318715658623999,-1.96117856542656,0.0498581963567136,0.0996627240413532,"NS","S000001325","YRB2","854747","YRB2"
"YIL064W",33.5448681619056,-0.119982111604793,0.290929747607187,-0.41482441920701,0.678270442060821,0.7677435757713,"NS","S000001326","EFM4","854746","EFM4"
"YIL065C",112.095994688951,-1.28176945391129,0.23083776951617,-5.54935264558765,2.8672930208449e-08,3.34878184887358e-07,"Down","S000001327","FIS1","854745","FIS1"
"YIL066C",16.1725223704728,-0.28833621994061,0.378730950177895,-0.766062922900505,0.443638863043483,0.564143370466844,"NS","S000001328","RNR3","854744","RNR3"
"YIL067C",49.3914231529815,0.470936406015361,0.345958742921532,1.36062898735127,0.173630966232283,0.273479817042705,"NS","S000001329",NA,"854743","YIL067C"
"YIL068C",84.7248151431311,-0.148189247206645,0.225920991699374,-0.655823901098819,0.511937436118014,0.626271357678646,"NS","S000001330","SEC6","854742","SEC6"
"YIL069C",112.126696140868,0.767351806881114,0.242585971800691,3.15990743311651,0.00157819270725338,0.00570175847737262,"NS","S000001331","RPS24B","854741","RPS24B"
"YIL070C",181.212066026526,0.453589649761415,0.177613779881726,2.5510289708999,0.0107405397315935,0.0285529722227376,"NS","S000001332","MAM33","854740","MAM33"
"YIL071C",85.2454761574214,1.03920396443397,0.275915482035234,3.77954542745127,0.000157114928150087,0.000789970455527196,"Up","S000001333","PCI8","854739","PCI8"
"YIL072W",31.905693640923,0.0586230841366568,0.382692099963373,0.180233998684209,0.856968868367478,0.90471358076089,"NS","S000001334","HOP1","854738","HOP1"
"YIL073C",45.1366083323646,-0.169353876474017,0.275470784525724,-0.607936363739326,0.543229680614727,0.652648814040251,"NS","S000001335","SPO22","854737","SPO22"
"YIL074C",168.904894555837,-0.369229364955687,0.183350707944919,-2.01486163549008,0.0439191487632701,0.0899866045458542,"NS","S000001336","SER33","854736","SER33"
"YIL075C",995.215467951247,-1.56525864258019,0.22312859405035,-7.01348148722801,2.32459737046151e-12,5.65516679076028e-11,"Down","S000001337","RPN2","854735","RPN2"
"YIL076W",116.03481182829,0.00651892726362059,0.214135656917036,0.0283875690012093,0.977353038707056,0.984955459232455,"NS","S000001338","SEC28","854734","SEC28"
"YIL077C",97.0067308692567,-1.41340403991675,0.239324694774189,-5.90048107079737,3.62443202927864e-09,4.9979482265127e-08,"Down","S000001339","RCI37","854733","RCI37"
"YIL078W",385.237624335619,0.311318527269146,0.180847694112726,1.72126048507295,0.0852035664767397,0.155323648181256,"NS","S000001340","THS1","854732","THS1"
"YIL079C",25.089830884164,0.182944635860525,0.330427869100431,0.5534373466203,0.579963971608314,0.686565934090506,"NS","S000001341","AIR1","854731","AIR1"
"YIL083C",93.4884125774457,0.566939265674866,0.231828180478799,2.44599513988948,0.0144452947721546,0.0362498816106638,"NS","S000001345","CAB2","854726","CAB2"
"YIL084C",41.7816725115738,-0.504762281373382,0.280183363538282,-1.80109630002504,0.0716877028257587,0.134197645309913,"NS","S000001346","SDS3","854725","SDS3"
"YIL085C",95.022610289661,0.093649633390451,0.242809160003446,0.387603913734586,0.698309172190742,0.78528066174296,"NS","S000001347","KTR7","854724","KTR7"
"YIL086C",29.0670499466412,-0.970582467008766,0.335419913398164,-2.89109191598481,0.0038390581963282,0.0120696349953411,"NS","S000001348",NA,"854723","YIL086C"
"YIL087C",162.21302524171,-0.75879399513581,0.192872556017468,-3.9340584582517,8.35234551822145e-05,0.00045131830147441,"NS","S000001349","AIM19","854722","AIM19"
"YIL088C",254.201904148267,0.62283869182306,0.199394503772899,3.12559539720275,0.00177445505646812,0.0063287382327682,"NS","S000001350","AVT7","854721","AVT7"
"YIL089W",19.9442962889576,1.22244051004531,0.439818410162623,2.78317529015221,0.00538297145845959,0.0159598371447996,"Up","S000001351",NA,"854719","YIL089W"
"YIL090W",76.6821348086583,0.703779821656703,0.320144035042094,2.20262879595691,0.0276209225992844,0.061207700795789,"NS","S000001352","ICE2","854718","ICE2"
"YIL091C",61.7024810922863,0.665611293634496,0.259027079677807,2.57157397258818,0.010123738522449,0.0271542355842867,"NS","S000001353","UTP25","854717","UTP25"
"YIL092W",42.714205104215,-0.0451984896083811,0.315614770872679,-0.139446079882951,0.889097661549074,0.925216686674583,"NS","S000001354",NA,"854716","YIL092W"
"YIL093C",63.2328503323537,-0.0374379751756844,0.230167345351305,-0.163562468064875,0.870075592863396,0.912498329789529,"NS","S000001355","RSM25","854715","RSM25"
"YIL094C",159.203156937576,0.54718391844354,0.192572669794179,2.84040022746595,0.00450569649800272,0.0138451379979995,"NS","S000001356","LYS12","854714","LYS12"
"YIL095W",49.1150092622539,-0.177063629502313,0.280808326269164,-0.628730437898116,0.52952554753592,0.641022778210042,"NS","S000001357","PRK1","854713","PRK1"
"YIL096C",24.2171729041957,-0.214831684035712,0.382335799976685,-0.564551800316756,0.572378657391007,0.679608162899681,"NS","S000001358","BMT5","854711","BMT5"
"YIL097W",97.5941656439729,-0.143283674676691,0.304173679323972,-0.470268358035326,0.638163301085209,0.735306670185253,"NS","S000001359","FYV10","854710","FYV10"
"YIL098C",90.8142305608453,-0.771987832353043,0.303504601987783,-2.54279710910884,0.0109969063723943,0.0290541189737023,"NS","S000001360","FMC1","854709","FMC1"
"YIL099W",30.5850008084317,-1.89221984466492,0.34004058913925,-5.52798069591495,3.23937684722832e-08,3.74410133110145e-07,"Down","S000001361","SGA1","854708","SGA1"
"YIL101C",79.1385117927635,-1.92246380673968,0.301702544455699,-6.35803144436786,2.04355645475499e-10,3.61417555855239e-09,"Down","S000001363","XBP1","854706","XBP1"
"YIL102C-A",12.2317352056104,0.811958998418205,0.490076942556806,1.65347498788807,0.0982342324464034,0.174842799448426,"NS","S000113587",NA,"3799974","YIL102C-A"
"YIL103W",59.9551213659002,1.08914972451968,0.252461741259824,4.30422380284154,1.67572201302331e-05,0.000110087822341425,"Up","S000001365","DPH1","854703","DPH1"
"YIL104C",27.2297256237558,0.758485061025309,0.32615529311234,2.32112941356398,0.0202798603438811,0.047510135397713,"NS","S000001366","SHQ1","854702","SHQ1"
"YIL105C",168.753562535515,-0.89763075732852,0.274255063110603,-3.27219190797443,0.00106717112136236,0.00405539585068876,"NS","S000001367","SLM1","854701","SLM1"
"YIL106W",21.4196959385471,-1.01023667645538,0.362881119465958,-2.78008204211579,0.00543451666799173,0.0160721294085732,"Down","S000001368","MOB1","854700","MOB1"
"YIL107C",347.550465516467,-1.89495595950246,0.203871112338392,-9.29011565590556,1.54120763723581e-20,1.08684401861275e-18,"Down","S000001369","PFK26","854699","PFK26"
"YIL108W",184.037387550884,0.0959624815108322,0.196494792143526,0.489138612462622,0.624743566547619,0.723735996930086,"NS","S000001370",NA,"854698","YIL108W"
"YIL109C",148.810060729559,0.317937023508125,0.215388163799916,1.4758809404876,0.139975856925566,0.231533699207937,"NS","S000001371","SEC24","854697","SEC24"
"YIL110W",37.5872924909723,0.65200143554948,0.277889835607248,2.33950944118242,0.0193090835304708,0.0456776663899163,"NS","S000001372","HPM1","854696","HPM1"
"YIL111W",103.037312069234,-1.27324569522387,0.289621787528281,-4.39386221852665,1.1135440624933e-05,7.64883609226337e-05,"Down","S000001373","COX5B","854695","COX5B"
"YIL112W",383.249933402248,-1.11294452898588,0.322803554053489,-3.44726619951347,0.000566290309892467,0.00237677020430109,"Down","S000001374","HOS4","854694","HOS4"
"YIL113W",55.4337275354352,-1.35915768883189,0.304079441714016,-4.46833935156199,7.88291806430403e-06,5.61582308647541e-05,"Down","S000001375","SDP1","854693","SDP1"
"YIL114C",35.1745337791786,1.4232166888664,0.337931710169732,4.18982898625471,2.79164768451953e-05,0.000170156118713986,"Up","S000001376","POR2","854692","POR2"
"YIL115C",278.641298936658,-1.05241888748903,0.200476124245051,-5.24877736534182,1.53111979340813e-07,1.55998116773239e-06,"Down","S000001377","NUP159","854691","NUP159"
"YIL116W",335.868068888298,0.355329619485745,0.171151263423968,2.07537758058307,0.0379515543534382,0.079814310797661,"NS","S000001378","HIS5","854690","HIS5"
"YIL117C",14.8375307486764,-0.330457802279607,0.428259927262079,-0.762480657546666,0.445773183099473,0.56556339565407,"NS","S000001379","PRM5","854689","PRM5"
"YIL118W",59.6789426105014,-0.0616712623722992,0.260372829603245,-0.236712323812142,0.812879973628195,0.872645968148173,"NS","S000001380","RHO3","854688","RHO3"
"YIL119C",386.831208040088,-2.75341072835338,0.28559604965492,-9.63045643176032,5.94647509204774e-22,4.60108510247194e-20,"Down","S000001381","RPI1","854687","RPI1"
"YIL120W",67.4769542035893,0.155624569499012,0.263403376315313,0.595167116363726,0.551731768741857,0.660442132286396,"NS","S000001382","QDR1","854686","QDR1"
"YIL121W",109.73963187783,0.477993476712718,0.275004980794495,1.74106512612058,0.0816721634208359,0.149866805802858,"NS","S000001383","QDR2","854685","QDR2"
"YIL122W",43.1025787433951,-0.630163340617388,0.295339321112828,-2.13355857670549,0.0328789318656071,0.0709405613568154,"NS","S000001384","POG1","854684","POG1"
"YIL123W",64.195217194444,-1.20292485490522,0.260930482749073,-4.60560554122807,4.112673317781e-06,3.13001407832759e-05,"Down","S000001385","SIM1","854683","SIM1"
"YIL124W",81.8537870735635,0.617324730525419,0.249102607186874,2.47697303812747,0.0132501910999126,0.0339075859520501,"NS","S000001386","AYR1","854682","AYR1"
"YIL125W",1184.21796883,0.102153847402145,0.216466216623804,0.47184499448344,0.637037432156959,0.734596847542324,"NS","S000001387","KGD1","854681","KGD1"
"YIL126W",349.161009524175,-0.73729048014413,0.233572294849169,-3.15630756092099,0.00159780282479155,0.00576886554563428,"NS","S000001388","STH1","854680","STH1"
"YIL127C",47.4597865012195,-1.13848775297489,0.375077481948093,-3.02932458629186,0.00245101192251875,0.00832596793923901,"Down","S000001389","RRT14","854679","RRT14"
"YIL128W",66.2343055947162,1.24382591630287,0.268203911398192,4.6315410470691,3.62954020040179e-06,2.78898875261219e-05,"Up","S000001390","MET18","854678","MET18"
"YIL129C",385.55070773537,0.50675352994166,0.242067121394411,2.09572053787393,0.0361069888777223,0.0767848590419792,"NS","S000001391","TAO3","854677","TAO3"
"YIL130W",142.801815468332,0.151437428512856,0.266474015977948,0.569994673909561,0.568681310511656,0.676371387886515,"NS","S000001392","ASG1","854676","ASG1"
"YIL131C",25.308420274034,0.522442867285136,0.325887826728289,1.59495429456477,0.110722456840179,0.192051884743281,"NS","S000001393","FKH1","854675","FKH1"
"YIL132C",9.57997582727889,0.0455178024794261,0.467638465344679,0.100086030157327,0.920276025959596,0.94591471229168,"NS","S000001394","CSM2","854674","CSM2"
"YIL133C",310.495355333281,1.26133289754962,0.194237315014486,6.49142992567525,8.50254574445133e-11,1.62718862494547e-09,"Up","S000001395","RPL16A","854673","RPL16A"
"YIL134W",16.8171054473216,0.84414739663342,0.387887884723321,2.16518876430166,0.0303732324315831,0.0663305675720696,"NS","S000001396","FLX1","854672","FLX1"
"YIL135C",84.1358497793887,-0.209727987721744,0.28125887306661,-0.744878154997429,0.456345382196037,0.575038444404109,"NS","S000001397","VHS2","854671","VHS2"
"YIL136W",877.53762893815,-2.37382804877515,0.245390009386025,-9.66934996861355,4.06954640596237e-22,3.19316098980512e-20,"Down","S000001398","OM45","854670","OM45"
"YIL137C",136.409015250055,-0.253134125439081,0.186077194419161,-1.36123712321295,0.173438766023326,0.273254345451343,"NS","S000001399","TMA108","854669","TMA108"
"YIL138C",111.206779236729,-0.987683109443108,0.333139866142867,-2.96090687881886,0.00306734665942925,0.0100282794833805,"NS","S000001400","TPM2","854668","TPM2"
"YIL139C",20.4045660747259,-0.500873082648606,0.374297499737883,-1.33426549558799,0.182116861432211,0.283876059048363,"NS","S000001401","REV7","854667","REV7"
"YIL140W",34.8703269480981,-0.0371247586610793,0.343500307588723,-0.109493118012308,0.912811379982672,0.940845920052445,"NS","S000001402","AXL2","854666","AXL2"
"YIL142W",194.943841619968,0.270457657483366,0.196825360736993,1.37283400484343,0.169803956764786,0.268468174696335,"NS","S000001404","CCT2","854664","CCT2"
"YIL143C",252.244738193984,-0.39130984450367,0.18739696445264,-2.0883196209694,0.0367690126893847,0.0779156217925303,"NS","S000001405","SSL2","854663","SSL2"
"YIL144W",103.31875113762,-0.975647547881621,0.385535824361514,-2.52798944805675,0.0114717799731999,0.0301032907351374,"NS","S000001406","NDC80","854662","NDC80"
"YIL145C",29.2109056074737,0.535826838131741,0.370674854085806,1.45049369433003,0.146920896329731,0.239887547905313,"NS","S000001407","PAN6","854661","PAN6"
"YIL146C",108.469332020145,-0.0081079717437618,0.224686554492818,-0.0318041300588849,0.974628252993391,0.982865688355063,"NS","S000001408","ATG32","854660","ATG32"
"YIL147C",122.552202122526,0.642611629799789,0.219880862056071,2.92550984044898,0.00343892299691192,0.0110041585386538,"NS","S000001409","SLN1","854659","SLN1"
"YIL148W",530.513179939269,1.04164237857891,0.174573299102364,5.96544263926103,2.43971746132926e-09,3.47612940589905e-08,"Up","S000001410","RPL40A","854658","RPL40A"
"YIL149C",308.73082756257,-0.610503352246899,0.589975804713768,-1.03062975580136,0.302714476744803,0.422874210116674,"NS","S000001411","MLP2","854657","MLP2"
"YIL150C",35.5064596356171,0.0236343654985873,0.296831247931123,0.0812760968839973,0.935222383011664,0.954727266183372,"NS","S000001412","MCM10","854656","MCM10"
"YIL151C",219.57049836723,0.450906527280927,0.184508677105955,2.44544766654859,0.0144672443056572,0.0362722853406014,"NS","S000001413","ESL1","854655","ESL1"
"YIL152W",24.3825676061427,-1.37189762383346,0.35406148871067,-3.85973655773477,0.000113509328688085,0.000591543938373545,"Down","S000001414","VPR1","854654","VPR1"
"YIL153W",41.7357129101141,-1.61466918032857,0.340826519531358,-4.72574649491771,2.29271529515323e-06,1.83780099414369e-05,"Down","S000001415","RRD1","854653","RRD1"
"YIL154C",55.248446071905,-0.836274248699374,0.288420164755015,-2.90032725988525,0.00372773239887992,0.0117527997703226,"NS","S000001416","IMP21","854652","IMP21"
"YIL155C",481.814343880599,-0.0796314202737504,0.25981742376065,-0.30774693472556,0.758274902982298,0.834356998719017,"NS","S000001417","GUT2","854651","GUT2"
"YIL156W",61.2137288232743,-0.0591228911664015,0.277006436094941,-0.210791809949382,0.833049729674301,0.887058636596173,"NS","S000001418","UBP7","854650","UBP7"
"YIL156W-B",67.2409583059993,-0.118857740987796,0.224051409826417,-0.534253924617972,0.593165865290124,0.697746417975355,"NS","S000028511","ATG44","3628034","ATG44"
"YIL157C",99.0180792525221,0.465487718838451,0.223615597325498,2.07984200230773,0.0375400271397801,0.0791879936371507,"NS","S000001419","COA1","854649","COA1"
"YIL158W",15.2946994043182,-0.722032659089943,0.370223911184517,-1.94955863999035,0.0512287471256444,0.102036235336777,"NS","S000001420","AIM20","854648","AIM20"
"YIL159W",32.6818070138459,-0.210424614482342,0.298135952948249,-0.706235838895196,0.480041486349175,0.597344453976157,"NS","S000001421","BNR1","854647","BNR1"
"YIL160C",48.7912691346905,-1.01086047487858,0.303166858093442,-3.3350379287451,0.000852877654996003,0.00337695907319313,"Down","S000001422","POT1","854646","POT1"
"YIL161W",61.2583684624688,-1.52852754583364,0.406412982579698,-3.75140027083673,0.00017584969986981,0.000867722478276982,"Down","S000001423","SMU2","854645","SMU2"
"YIL162W",82.640546464178,0.479267036333406,0.209293886308877,2.28370571680733,0.0223888318575866,0.0515192822299111,"NS","S000001424","SUC2","854644","SUC2"
"YIL163C",10.8199888683265,0.272250805127442,0.458446339308695,0.599334680466411,0.548949725655094,0.657960181072403,"NS","S000001425",NA,"854643","YIL163C"
"YIL164C",35.8006085329921,0.738786105529507,0.3933041106213,1.87926296465868,0.0602085959704521,0.116700794487094,"NS","S000001426","NIT1","854642","NIT1"
"YIL165C",42.047777801195,-0.337990365264666,0.321593132829054,-1.05242347874963,0.29260530133581,0.412806601338804,"NS","S000001427",NA,"854641","YIL165C"
"YIL166C",65.969942341658,1.06240811979651,0.296659765370196,3.58864044609951,0.000332406906864563,0.00150433702529852,"Up","S000001428","SOA1","854640","SOA1"
"YIL169C",37.5786160464241,2.62216563621107,0.448862567164506,5.72969673389022,1.00610342610797e-08,1.27968086457705e-07,"Up","S000001431","CSS1","854637","CSS1"
"YIR001C",58.447148657848,0.413205641855201,0.331111264162546,1.24493440612768,0.213155862467162,0.322983077323449,"NS","S000001440","SGN1","854817","SGN1"
"YIR002C",118.68903469074,-0.281629529704665,0.280293638574602,-1.00504721775898,0.314874114021623,0.435384385508678,"NS","S000001441","MPH1","854818","MPH1"
"YIR003W",82.9067854830992,-0.992584727147591,0.243967536808144,-4.06696509424878,4.76293739953416e-05,0.00027496709070264,"NS","S000001442","AIM21","854819","AIM21"
"YIR004W",114.724205735003,-0.440336562154696,0.338167022773241,-1.30201408116501,0.192911572050571,0.298364899470775,"NS","S000001443","DJP1","854820","DJP1"
"YIR005W",19.6904386518924,-0.977755937979963,0.376617321718341,-2.59261490087918,0.0095249358413189,0.025859365288493,"NS","S000001444","IST3","854821","IST3"
"YIR006C",249.090409297476,-1.5989955688446,0.246288065442439,-6.49096563538906,8.5287933671527e-11,1.62718862494547e-09,"Down","S000001445","PAN1","854822","PAN1"
"YIR007W",41.9341031702445,-0.784944017601862,0.320863871371799,-2.44579560527571,0.0144532911949629,0.0362536178510304,"NS","S000001446","EGH1","854824","EGH1"
"YIR008C",33.478851738378,0.968221265535253,0.343841855175344,2.8072609660313,0.00499647461024082,0.0150136785618401,"NS","S000001447","PRI1","854825","PRI1"
"YIR009W",8.50698120563606,2.15498072329203,0.536976353380002,3.76952173317309,0.000163560666730608,0.000816484296018115,"Up","S000001448","MSL1","854826","MSL1"
"YIR010W",59.4048309878566,-0.908983765047916,0.312300523981698,-2.90850578891852,0.00363160452877302,0.0114887386881286,"NS","S000001449","DSN1","854827","DSN1"
"YIR011C",69.9141575849222,0.0276831411122538,0.230370958576694,0.119569630494403,0.90482407844165,0.936142207582414,"NS","S000001450","STS1","854828","STS1"
"YIR012W",58.5943320733735,0.970841212052638,0.326567449531995,2.96990213341806,0.00297894635345293,0.00977944026817105,"NS","S000001451","SQT1","854829","SQT1"
"YIR014W",33.7211881750264,-0.950029232056188,0.33119448668381,-2.86527629548172,0.00416645537815416,0.0129238991713234,"NS","S000001453","VLD1","854831","VLD1"
